anime_id,studios
5540,"Life Work"
5541,"Life Work"
5543,Sunrise
5544,"A-1 Pictures"
5545,"Studio Deen"
5546,"Shin-Ei Animation"
5547,"Shin-Ei Animation"
5548,Sunrise
5549,"Studio Deen"
5550,"Kyoto Animation"
5551,feel.
5553,"Studio Gokumi"
5555,J.C.Staff
5556,Sunrise
5557,"Tokyo Media Connections"
5558,"Studio Deen"
5559,"Studio Deen"
5560,"Studio Pierrot"
5561,Madhouse
5563,"Studio Unicorn"
5565,Xebec
5566,ufotable
5567,ufotable
5568,Gainax
5569,Satelight
5572,"Toei Animation"
5573,"Tatsunoko Production"
5576,Bones
5579,J.C.Staff
5581,"TMS Entertainment"
5582,"Nippon Animation"
5583,"Toei Animation"
5585,"Studio 4Â°C"
5587,"TMS Entertainment"
5588,"Shin-Ei Animation"
5589,"Shin-Ei Animation"
5590,DLE
5591,Gathering
5592,Madhouse
5593,"Shin-Ei Animation"
5594,"TMS Entertainment"
5595,"TMS Entertainment"
5596,"Toei Animation"
5598,"Studio Pierrot"
5599,Madhouse
5600,Madhouse
5601,"Studio 9 MAiami"
5602,"Public & Basic"
5602,"Ripple Film"
5603,ufotable
5605,Madhouse
5606,"Production I.G"
5607,"P.A. Works"
5610,"TMS Entertainment"
5613,"Studio Deen"
5613,"DAX Production"
5614,Primastea
5616,Artland
5617,"Studio Pierrot"
5618,OLM
5620,Sunrise
5621,8bit
5623,"Studio 4Â°C"
5624,J.C.Staff
5625,PPM
5626,"Hal Film Maker"
5628,Gallop
5629,"P.A. Works"
5630,J.C.Staff
5631,"Studio Deen"
5633,Shaft
5634,"Toei Animation"
5635,"Toei Animation"
5636,Sunrise
5639,"Nippon Animation"
5640,Sunrise
5641,Zexcs
5643,OLM
5644,AIC
5646,"Studio Pierrot"
5646,"Pierrot Plus"
5647,Bones
5648,"A-1 Pictures"
5649,SynergySP
5650,"TMS Entertainment"
5651,Bones
5652,"A-1 Pictures"
5653,"Toei Animation"
5654,"Tatsunoko Production"
5661,"Toei Animation"
5662,Madhouse
5663,"Magic Bus"
5664,Xebec
5666,Satelight
5667,"TAKI Corporation"
5668,"Kyoto Animation"
5669,Ajia-Do
5672,"Studio Pierrot"
5673,ElectromagneticWave
5674,"A-1 Pictures"
5675,Sunrise
5676,"Toei Animation"
5679,"Asahi Production"
5683,"Production I.G"
5683,Xebec
5684,"White Fox"
5685,"Studio Meditation With a Pencil"
5687,Shaft
5688,"Toei Animation"
5694,"Toei Animation"
5695,"P.A. Works"
5696,Shirogumi
5701,PoRO
5703,PoRO
5706,"A-1 Pictures"
5706,Ordet
5711,"Agent 21"
5716,"Studio Deen"
5717,J.C.Staff
5718,"Kinema Citrus"
5719,Sunrise
5721,"AIC Takarazuka"
5722,Actas
5731,Sunrise
5732,feel.
5732,Zexcs
5733,"Nippon Animation"
5737,Zexcs
5738,"Seven Arcs"
5739,"Studio Bogey"
5741,Arms
5743,J.C.Staff
5744,A.C.G.T.
5745,"Nippon Animation"
5747,"Nippon Animation"
5748,Shaft
5749,"Tokyo Movie Shinsha"
5751,Sunrise
5752,Sunrise
5753,Sunrise
5754,Sunrise
5755,"Toei Animation"
5756,Nomad
5758,Bridge
5759,Sunrise
5760,"Production I.G"
5767,"TMS Entertainment"
5769,G-Lam
5770,"Office Take Off"
5771,"Toei Animation"
5772,"Studio Pierrot"
5774,"Brain's Base"
5775,"TMS Entertainment"
5777,"TMS Entertainment"
5778,"Shin-Ei Animation"
5780,"Production I.G"
5780,Xebec
5782,"SILVER LINK."
5783,GoHands
5787,"TMS Entertainment"
5788,"Brain's Base"
5789,Xebec
5792,"Toei Animation"
5793,"Takahashi Studio"
5793,"Suna Kouhou"
5799,"Asahi Production"
5801,"Toei Animation"
5802,Bridge
5803,"Pierrot Plus"
5804,Madhouse
5807,Sunrise
5809,Sunrise
5810,ufotable
5811,"Studio Hibari"
5812,J.C.Staff
5813,Actas
5815,"TMS Entertainment"
5818,"TMS Entertainment"
5821,"Digital Frontier"
5824,"Nippon Animation"
5825,"Nippon Animation"
5826,"Nippon Animation"
5828,"Kachidoki Studio"
5829,"Tatsunoko Production"
5830,Shaft
5832,Gonzo
5833,"Nippon Animation"
5834,Xebec
5836,Zexcs
5837,"Studio Eromatick"
5838,Sunrise
5838,"Bandai Visual"
5839,"Kamikaze Douga"
5840,DLE
5842,"AIC PLUS+"
5844,ufotable
5845,AIC
5846,"Tokyo Movie Shinsha"
5847,"Kyoto Animation"
5848,"AIC PLUS+"
5849,Gathering
5851,"Production I.G"
5852,"Production I.G"
5854,"Toei Animation"
5856,"Project No.9"
5857,"Production I.G"
5859,"Nippon Animation"
5860,"Studio 4Â°C"
5861,"Studio Pierrot"
5862,Manglobe
5863,"Studio PuYUKAI"
5864,Zexcs
5866,"Production I.G"
5867,"P.A. Works"
5868,Sunrise
5869,Shaft
5870,Gallop
5870,"Studio Deen"
5871,Y.O.U.C
5872,G-Lam
5873,"Studio Deen"
5874,"Production I.G"
5874,Xebec
5875,"Studio Deen"
5878,"Kyoto Animation"
5879,Sunrise
5880,DiomedÃ©a
5881,"Production I.G"
5881,"Welz Animation Studios"
5882,"AIC PLUS+"
5883,"Studio Hibari"
5884,"Production I.G"
5885,Madhouse
5887,Zexcs
5888,AIC
5889,"Brain's Base"
5890,Shaft
5891,Sunrise
5892,"CoMix Wave Films"
5896,"Toei Animation"
5897,Seven
5898,"Studio Gokumi"
5899,"Studio Ghibli"
5901,"Toei Animation"
5902,Sunrise
5905,Madhouse
5906,"AIC ASTA"
5908,"A-1 Pictures"
5908,Bridge
5909,Gathering
5910,"Toei Animation"
5911,"Shin-Ei Animation"
5912,DLE
5913,"Studio Ghibli"
5914,"Shin-Ei Animation"
5916,"Sparkly Key Animation Studio"
5918,Sunrise
5919,"Nippon Animation"
5920,"Group TAC"
5928,"Toei Animation"
5931,"Studio Pierrot"
5931,"David Production"
5932,"Toei Animation"
5933,"TMS Entertainment"
5934,"Studio 4Â°C"
5938,Y.O.U.C
5940,"Production I.G"
5940,Xebec
5943,"Asahi Production"
5943,"Production Reed"
5944,"Tatsunoko Production"
5945,"Studio Deen"
5950,ufotable
5951,Ajia-Do
5953,"Shin-Ei Animation"
5956,"Studio Pierrot"
5957,"Studio Zero"
5958,"Toei Animation"
5961,DiomedÃ©a
5962,SynergySP
5963,"Toei Animation"
5968,"Studio Fantasia"
5969,Eiken
5970,"Knack Productions"
5971,Sunrise
5973,Gainax
5974,Madhouse
5974,"Tokyo Movie Shinsha"
5975,Xebec
5975,OLM
5975,"Production I.G"
5976,"A-1 Pictures"
5977,Nomad
5979,AIC
5980,"Studio Deen"
5981,Sunrise
5982,"Magic Bus"
5983,"AIC PLUS+"
5984,SynergySP
5985,"AIC Spirits"
5986,Satelight
5988,"P.A. Works"
5989,Sunrise
5990,SynergySP
6001,Manglobe
6003,"TMS Entertainment"
6004,Sunrise
6007,Sunrise
6008,PoRO
6009,Sunrise
6012,Sunrise
6013,"Toei Animation"
6014,Sunrise
6015,Satelight
6015,"A-1 Pictures"
6016,"SILVER LINK."
6017,"A-1 Pictures"
6021,"Bee Train"
6023,"Toei Animation"
6024,"Shin-Ei Animation"
6026,"Palm Studio"
6027,Lerche
6029,"WAO World"
6030,Gallop
6031,Ascension
6032,"Toei Animation"
6033,"AIC Build"
6034,"Studio Ghibli"
6035,J.C.Staff
6036,"Toei Animation"
6037,"Production I.G"
6038,"Production I.G"
6039,"Shin-Ei Animation"
6042,Artland
6042,"Nippon Animation"
6043,Venet
6044,"Studio Deen"
6045,Satelight
6047,"TMS Entertainment"
6048,"TMS Entertainment"
6049,"TMS Entertainment"
6050,"TMS Entertainment"
6051,"TMS Entertainment"
6052,"TMS Entertainment"
6053,"P.A. Works"
6054,"Hoods Entertainment"
6055,"Toei Animation"
6056,"Studio Pierrot"
6057,Nomad
6059,"Doga Kobo"
6060,Manglobe
6061,Daume
6062,ufotable
6063,"Production I.G"
6064,"Production I.G"
6064,Xebec
6065,Madhouse
6067,"Production I.G"
6068,"Kaname Productions"
6070,"AIC Build"
6071,Xebec
6072,feel.
6075,Ajia-Do
6077,"Shin-Ei Animation"
6078,"Toei Animation"
6079,GoHands
6080,ElectromagneticWave
6088,"Production I.G"
6089,"Seven Arcs"
6090,"Seven Arcs"
6091,Sunrise
6092,Bones
6093,"Production I.G"
6094,"Tatsunoko Production"
6095,"Kyoto Animation"
6096,A.C.G.T.
6098,Bones
6098,"Production Reed"
6099,J.C.Staff
6100,Xebec
6101,"Studio Pierrot"
6102,Shaft
6104,"Studio Comet"
6105,Gonzo
6106,Madhouse
6107,"Toei Animation"
6108,"A-1 Pictures"
6110,"Toei Animation"
6111,"Toei Animation"
6112,"Studio Deen"
6113,"Tokyo Movie Shinsha"
6114,Lerche
6115,"Production I.G"
6116,J.C.Staff
6117,"Studio 4Â°C"
6118,Zexcs
6119,"Toei Animation"
6119,"Studio Nue"
6120,"TYO Animations"
6127,"Shin-Ei Animation"
6131,J.C.Staff
6132,"Shin-Ei Animation"
6134,"Tatsunoko Production"
6135,"WAO World"
6135,MooGoo
6136,B&T
6137,"Kinema Citrus"
6140,"TMS Entertainment"
6141,"ACC Production"
6142,Madhouse
6144,"A-1 Pictures"
6149,Bones
6150,"Doga Kobo"
6151,J.C.Staff
6152,Xebec
6153,OLM
6155,Zexcs
6156,"TMS Entertainment"
6157,"Studio Pierrot"
6159,"A-1 Pictures"
6161,Gathering
6164,"TMS Entertainment"
6165,Gallop
6165,"Studio Deen"
6166,J.C.Staff
6167,Gonzo
6168,DLE
6169,"Mushi Production"
6170,"Toei Animation"
6172,"Jinnis Animation Studios"
6173,"Digital Media Lab"
6174,"Studio Deen"
6179,"AIC ASTA"
6180,"Studio Comet"
6181,"Studio Pierrot"
6182,Satelight
6185,SynergySP
6186,"Brain's Base"
6189,DiomedÃ©a
6190,"Brain's Base"
6191,PoRO
6192,ChuChu
6193,"Production I.G"
6194,"Kinema Citrus"
6195,"Brain's Base"
6197,"David Production"
6198,Manglobe
6199,"Production I.G"
6200,"Studio PuYUKAI"
6202,"Brain's Base"
6204,ufotable
6205,Manglobe
6206,"Office Takeout"
6211,"SILVER LINK."
6212,"Magic Bus"
6214,"Toei Animation"
6215,Madhouse
6216,Satelight
6216,8bit
6218,Sunrise
6219,PoRO
6221,DLE
6222,J.C.Staff
6224,AIC
6225,"Hoods Entertainment"
6227,Shaft
6228,ufotable
6229,"Nippon Animation"
6230,DLE
6231,"Studio Pierrot"
6231,"Pierrot Plus"
6232,"animate Film"
6233,"Production I.G"
6235,"Production I.G"
6236,"Studio Deen"
6237,"Doga Kobo"
6238,"Studio Deen"
6239,"Telecom Animation Film"
6240,"P.A. Works"
6241,"Production I.G"
6242,Bones
6243,"Kachidoki Studio"
6244,OLM
6245,Madhouse
6246,"P.A. Works"
6247,"Kanaban Graphics"
6250,"A-1 Pictures"
6252,SynergySP
6256,"TMS Entertainment"
6257,"A-1 Pictures"
6259,"Shin-Ei Animation"
6260,"Production I.G"
6261,DLE
6262,DLE
6263,DLE
6264,AIC
6265,Seven
6266,Nomad
6267,"Toei Animation"
6270,"Nippon Animation"
6271,"Toei Animation"
6272,"Nippon Animation"
6274,J.C.Staff
6276,"Barnum Studio"
6276,"Project No.9"
6276,"Studio Blanc"
6277,"Production I.G"
6279,"SILVER LINK."
6280,Sunrise
6281,DiomedÃ©a
6285,"AIC ASTA"
6286,"Studio Pierrot"
6287,PoRO
6288,Sunrise
6290,Nomad
6293,J.C.Staff
6294,"Studio Pierrot"
6295,AIC
6295,Remic
6296,Asread
6297,Gainax
6299,GoHands
6301,Shaft
6302,Madhouse
6303,DLE
6304,Shaft
6306,Sunrise
6307,"A-1 Pictures"
6310,"Studio Pierrot"
6313,Seven
6316,"Production I.G"
6320,"Studio Pierrot"
6321,"Toei Animation"
6323,"Production I.G"
6324,Ajia-Do
6325,"Studio Deen"
6326,"Production I.G"
6327,PoRO
6329,"Studio 9 MAiami"
6330,"TMS Entertainment"
6332,"TMS Entertainment"
6335,"Knack Productions"
6336,Gainax
6337,"TYO Animations"
6338,Bones
6339,Bones
6340,Bones
6341,Bones
6342,Bones
6344,"AIC Build"
6346,"Brain's Base"
6347,"Studio Meditation With a Pencil"
6348,Y.O.U.C
6349,"Production I.G"
6349,M.S.C
6350,"Toei Animation"
6351,Sunrise
6352,"Toei Animation"
6353,"Studio Gokumi"
6354,Gainax
6355,OLM
6356,J.C.Staff
6359,Sunrise
6360,"Toei Animation"
6367,Seven
6368,"Studio Pierrot"
6369,"TMS Entertainment"
6370,"Studio Fantasia"
6370,"Rabbit Gate"
6372,"Tatsunoko Production"
6373,"Collaboration Works"
6374,Sunrise
6375,"Studio Deen"
6377,"Production I.G"
6378,8bit
6379,Xebec
6380,DLE
6381,Bones
6382,"Studio Deen"
6383,Madhouse
6384,Gonzo
6385,DLE
6386,Satelight
6387,Manglobe
6388,"Kyoto Animation"
6389,Sunrise
6393,Eiken
6393,"Studio Live"
6395,"Production Reed"
6396,"Toei Animation"
6401,PoRO
6402,Satelight
6403,"SILVER LINK."
6404,DLE
6405,Bones
6406,"Hoods Entertainment"
6407,Gathering
6408,DiomedÃ©a
6409,"Shin-Ei Animation"
6410,Majin
6411,Daume
6412,"Shogakukan Music & Digital Entertainment"
6414,"Asahi Production"
6415,"Production I.G"
6416,"White Fox"
6417,SynergySP
6418,"Production I.G"
6419,"Studio Animal"
6420,"Studio Gokumi"
6421,"Studio Deen"
6422,"Knack Productions"
6423,"Tokyo Movie Shinsha"
6424,"Toei Animation"
6425,"AIC Build"
6426,"Shin-Ei Animation"
6428,Satelight
6432,OLM
6433,OLM
6434,Actas
6435,"TAKI Corporation"
6436,J.C.Staff
6437,Arms
6438,DiomedÃ©a
6439,AIC
6440,Zexcs
6441,"AIC Classic"
6442,"AIC PLUS+"
6443,Sunrise
6447,"Production I.G"
6448,"Production I.G"
6449,"Production I.G"
6450,"Production I.G"
6452,"Toei Animation"
6453,DLE
6455,Sunrise
6456,Gainax
6457,Madhouse
6458,"Studio Hibari"
6460,"Kachidoki Studio"
6462,OLM
6463,"Production I.G"
6464,Lilix
6465,OLM
6466,"David Production"
6467,Sunrise
6468,OLM
6469,Satelight
6469,ixtl
6470,Y.O.U.C
6471,Sunrise
6472,"Asahi Production"
6473,"Toei Animation"
6475,Madhouse
6476,"Office Take Off"
6478,OLM
6479,OLM
6480,Graphinica
6481,J.C.Staff
6482,"Studio Deen"
6484,"Studio Deen"
6485,"Mushi Production"
6487,Sunrise
6488,"Tatsunoko Production"
6489,TNK
6489,"Kinema Citrus"
6490,"P.A. Works"
6491,"Production I.G"
6492,"Studio Deen"
6493,"Studio Deen"
6495,"Doga Kobo"
6496,SynergySP
6497,feel.
6498,PoRO
6500,"Studio Deen"
6501,"Studio Flag"
6501,"Studio Bogey"
6502,Xebec
6505,Xebec
6506,AIC
6507,Shaft
6508,Shaft
6509,"TMS Entertainment"
6511,Arms
6512,"A-1 Pictures"
6514,"Toei Animation"
6516,Sunrise
6517,Ordet
6517,SANZIGEN
6518,Sunrise
6519,Eiken
6520,"Tatsunoko Production"
6521,J.C.Staff
6523,"Studio Gokumi"
6524,J.C.Staff
6524,Artland
6526,"CoMix Wave Films"
6528,"Toei Animation"
6529,"Production I.G"
6529,M.S.C
6530,Anima
6531,"Toei Animation"
6535,Eiken
6536,J.C.Staff
6537,"Studio Deen"
6538,TNK
6540,SynergySP
6541,Y.O.U.C
6544,"Mushi Production"
6545,Madhouse
6546,"Studio Deen"
6547,Seven
6548,"Nippon Animation"
6549,"Studio Deen"
6550,Satelight
6551,Manglobe
6553,"Asahi Production"
6556,Bones
6557,"Knack Productions"
6558,"Tezuka Productions"
6561,"Shin-Ei Animation"
6562,"Milky Cartoon"
6562,LMD
6563,J.C.Staff
6564,"Shin-Ei Animation"
6565,"Toei Animation"
6566,"White Fox"
6568,Manglobe
6570,"Nippon Animation"
6571,"Shin-Ei Animation"
6572,Shaft
6573,DLE
6575,Seven
6576,TNK
6577,Eiken
6578,"Brain's Base"
6579,Sunrise
6580,"Toei Animation"
6582,"Studio Deen"
6583,"Brain's Base"
6584,"TMS Entertainment"
6587,Madhouse
6591,"Toei Animation"
6593,"Shin-Ei Animation"
6595,"P.A. Works"
6596,"Kinema Citrus"
6597,Oxybot
6600,"Brain's Base"
6605,"Kenji Studio"
6606,"A-1 Pictures"
6607,J.C.Staff
6608,ufotable
6609,J.C.Staff
6611,G-Lam
6613,Satelight
6613,"Encourage Films"
6614,SANZIGEN
6614,"Production I.G"
6615,"A-1 Pictures"
6616,Sunrise
6617,Gainax
6617,"Asahi Production"
6618,Arms
6619,AIC
6620,LMD
6621,"Production I.G"
6623,"Telecom Animation Film"
6624,"Seven Arcs"
6625,Xebec
6629,"TYO Animations"
6630,Gonzo
6631,"Tezuka Productions"
6632,"Studio 9 MAiami"
6634,"Brain's Base"
6637,Majin
6639,"Sparkly Key Animation Studio"
6640,"TMS Entertainment"
6641,"Sparkly Key Animation Studio"
6642,Sunrise
6643,OLM
6646,Arms
6647,"Magic Bus"
6649,"Tatsunoko Production"
6650,PoRO
6652,"SILVER LINK."
6653,"A-1 Pictures"
6655,"Tatsunoko Production"
6657,SynergySP
6659,Madhouse
6659,"Studio Gokumi"
6660,"Studio Pierrot"
6662,Shaft
6663,Shaft
6664,Shaft
6666,"Studio 9 MAiami"
6667,"Toei Animation"
6669,Sunrise
6670,Sunrise
6671,"Studio Deen"
6672,"Nippon Animation"
6673,Xebec
6673,AIC
6674,"Studio Pierrot"
6676,J.C.Staff
6676,"Kitty Films"
6677,Daume
6678,Satelight
6678,"A-1 Pictures"
6679,GoHands
6680,"Studio Eromatick"
6682,Seven
6683,Arms
6684,Arms
6685,"Studio Deen"
6686,Madhouse
6689,"Studio 4Â°C"
6690,"Studio 4Â°C"
6691,"TMS Entertainment"
6692,Sunrise
6694,C2C
6695,Gathering
6698,"CoMix Wave Films"
6699,"Mushi Production"
6700,Madhouse
6702,"RG Animation Studios"
6703,Satelight
6704,Asread
6705,"Toei Animation"
6707,"AIC Build"
6709,"TMS Entertainment"
6710,Lerche
6711,"Kyoto Animation"
6712,"Toei Animation"
6713,"Toei Animation"
6714,Sunrise
6715,Madhouse
6716,"Toei Animation"
6717,"Marvy Jack"
6718,"Shin-Ei Animation"
6719,Lerche
6720,AIC
6721,"Studio Ghibli"
6722,"Toei Animation"
6723,Xebec
6724,AIC
6725,DiomedÃ©a
6726,"Mushi Production"
6727,Xebec
6728,Gonzo
6728,DLE
6729,Sunrise
6730,Manglobe
6731,Sunrise
6732,Sunrise
6734,"Studio Chizu"
6736,"SBS TV Production"
6737,J.C.Staff
6738,"Production I.G"
6741,"Collaboration Works"
6742,"Toei Animation"
6743,Eiken
6745,"Toei Animation"
6746,"Magic Bus"
6747,"Doga Kobo"
6748,Bones
6749,"White Fox"
6750,"Production I.G"
6751,Gonzo
6752,"A-1 Pictures"
6753,Gonzo
6754,ufotable
6755,Sunrise
6756,Sunrise
6757,"SILVER LINK."
6758,"David Production"
6761,"Studio Pierrot"
6762,"Studio Deen"
6763,"Hoods Entertainment"
6764,Bones
6765,"Studio Rikka"
6765,"Purple Cow Studio Japan"
6766,"Milky Cartoon"
6767,"Milky Cartoon"
6768,"Milky Cartoon"
6769,Sunrise
6771,"Shin-Ei Animation"
6773,Asread
6774,"SILVER LINK."
6776,Gallop
6777,"Tezuka Productions"
6777,MAPPA
6778,feel.
6779,"Image House"
6782,Lerche
6783,"Toei Animation"
6784,Zexcs
6785,GoHands
6786,OLM
6789,SynergySP
6791,"Brain's Base"
6794,Sunrise
6796,OLM
6797,"Toei Animation"
6800,"Toei Animation"
6801,"Doga Kobo"
6802,AIC
6803,OLM
6804,feel.
6805,Gonzo
6805,"LandQ studios"
6806,J.C.Staff
6808,Sunrise
6809,Satelight
6810,PrimeTime
6811,Sunrise
6812,ufotable
6813,"A-1 Pictures"
6814,AIC
6816,DLE
6817,TNK
6818,"Studio Pierrot"
6819,Sunrise
6821,"Toei Animation"
6824,Eiken
6825,"Studio Pierrot"
6825,D.A.S.T.
6826,Telescreen
6826,"Visual 80"
6827,"Shin-Ei Animation"
6828,"Production IMS"
6830,"Toei Animation"
6832,J.C.Staff
6836,Radix
6837,"Studio Pierrot"
6838,J.C.Staff
6842,Bones
6843,"Toei Animation"
6845,"Tatsunoko Production"
6845,"Dongwoo A&E"
6847,ufotable
6848,"TYO Animations"
6849,Gonzo
6850,Gainax
6852,"A-1 Pictures"
6854,Eiken
6855,Sunrise
6856,"Toei Animation"
6857,J.C.Staff
6858,Gallop
6862,Odolttogi
6864,Seven
6865,"Toei Animation"
6866,Madhouse
6867,"Studio Deen"
6872,"Studio Comet"
6873,"Studio Comet"
6874,J.C.Staff
6875,"Toei Animation"
6876,"Studio Pierrot"
6877,"Toei Animation"
6878,Shaft
6880,PoRO
6881,"Collaboration Works"
6883,"Sparky Animation"
6884,OLM
6885,Madhouse
6888,"Studio Deen"
6889,"Studio 9 MAiami"
6890,"Production I.G"
6898,"Studio Deen"
6899,"Studio Deen"
6900,"Studio Deen"
6901,"A-1 Pictures"
6902,Zexcs
6903,NHK
6904,Hotline
6906,"TMS Entertainment"
6908,"Shin-Ei Animation"
6909,Arms
6910,Tomason
6911,"Dongwoo A&E"
6912,"Dongwoo A&E"
6913,"Telecom Animation Film"
6914,"Production I.G"
6916,Shirogumi
6919,ufotable
6920,"Larx Entertainment"
6922,"TMS Entertainment"
6923,"TMS Entertainment"
6925,"Tezuka Productions"
6926,G-Lam
6927,PoRO
6928,Majin
6930,"Tatsunoko Production"
6930,SynergySP
6931,Sunrise
6932,"Production I.G"
6933,"Production I.G"
6933,M.S.C
6935,"TMS Entertainment"
6936,"Production I.G"
6936,"Studio 4Â°C"
6936,Shaft
6937,Ordet
6938,"Studio 4Â°C"
6939,"Kyoto Animation"
6940,OLM
6941,ufotable
6942,DiomedÃ©a
6943,Madhouse
6945,"TYO Animations"
6946,Madhouse
6947,"Production Reed"
6948,Shueisha
6949,"Toei Animation"
6950,"Kyoto Animation"
6951,Gainax
6952,"Studio Eromatick"
6953,"White Fox"
6954,"P.A. Works"
6955,"TMS Entertainment"
6956,"TYO Animations"
6957,TNK
6960,"Studio Gokumi"
6962,"Kyoto Animation"
6963,"Kyoto Animation"
6964,Seven
6966,Graphinica
6967,"David Production"
6970,"Telecom Animation Film"
6970,Shirogumi
6971,"Production I.G"
6974,"Studio 4Â°C"
6975,"Studio Rikka"
6975,"Purple Cow Studio Japan"
6976,DLE
6977,DLE
6979,"HS Pictures Studio"
6980,"Kyoto Animation"
6981,Sunrise
6982,Egg
6983,Egg
6985,"Kachidoki Studio"
6987,"Kyoto Animation"
6989,"Production I.G"
7000,"A-1 Pictures"
7002,Sunrise
7005,Satelight
7008,"Production I.G"
7009,"P.A. Works"
7010,"Doga Kobo"
7011,"AIC ASTA"
7012,"Office Takeout"
7013,"Production I.G"
7014,"Production I.G"
7015,Shaft
7017,Sunrise
7018,Y.O.U.C
7019,J.C.Staff
7020,"A-1 Pictures"
7021,Xebec
7022,"Studio Pierrot"
7028,"AIC PLUS+"
7030,"Tatsunoko Production"
7031,Gonzo
7033,Xebec
7034,Bones
7036,Manglobe
7037,J.C.Staff
7038,"Studio Deen"
7039,"Toei Animation"
7040,"Studio Pierrot"
7041,PoRO
7042,"TMS Entertainment"
7045,OLM
7046,Asread
7054,"Kinema Citrus"
7055,"Kinema Citrus"
7057,"TMS Entertainment"
7058,Anpro
7059,Xebec
7060,Arms
7062,J.C.Staff
7063,Zexcs
7065,Sunrise
7066,"Toei Animation"
7068,"Office Takeout"
7069,Sunrise
7071,Madhouse
7073,DLE
7074,DLE
7075,DLE
7077,DLE
7078,"Studio Blanc"
7079,Sunrise
7081,"AIC Build"
7082,AIC
7083,"Doga Kobo"
7085,Manglobe
7086,"Studio Pierrot"
7089,"AIC Classic"
7090,Bones
7091,"Studio PuYUKAI"
7092,OLM
7094,"Production I.G"
7095,OLM
7097,PoRO
7099,Actas
7100,Anpro
7100,teamKG
7101,Xebec
7102,"P.A. Works"
7103,Madhouse
7104,"Studio Pierrot"
7105,"SILVER LINK."
7106,"SILVER LINK."
7111,"Brain's Base"
7112,"Tezuka Productions"
7114,8bit
7115,"Tezuka Productions"
7116,"Tezuka Productions"
7118,"AIC ASTA"
7119,"SILVER LINK."
7120,"A-1 Pictures"
7121,Zexcs
7122,Sunrise
7123,"Production I.G"
7124,"Toei Animation"
7125,Madhouse
7126,Gonzo
7127,Trigger
7128,Madhouse
7129,8bit
7131,"TMS Entertainment"
7132,Madhouse
7134,"TMS Entertainment"
7135,Madhouse
7136,"AIC ASTA"
7137,GoHands
7139,AIC
7140,feel.
7141,"A-1 Pictures"
7142,Shaft
7144,Gainax
7144,"Asahi Production"
7147,PoRO
7149,"AIC Frontier"
7150,feel.
7151,"Production I.G"
7151,Xebec
7152,Bones
7153,Gallop
7154,Seven
7155,"Sola Digital Arts"
7156,J.C.Staff
7157,"Studio Deen"
7158,J.C.Staff
7158,Artland
7159,Manglobe
7163,Arms
7164,"AIC ASTA"
7165,"Production I.G"
7165,Xebec
7167,C2C
7168,"TMS Entertainment"
7169,"David Production"
7170,"TMS Entertainment"
7171,"Kyoto Animation"
7173,"A-1 Pictures"
7174,"Toei Animation"
7175,Gonzo
7175,"Hoods Entertainment"
7176,"Brain's Base"
7178,ufotable
7179,"Doga Kobo"
7180,"Brain's Base"
7181,Satelight
7183,"Kazami Gakuen Koushiki Douga-bu"
7184,"SILVER LINK."
7185,Arms
7186,"A-1 Pictures"
7187,"Toei Animation"
7188,Sunrise
7189,Bones
7190,"AIC Classic"
7191,feel.
7192,Sunrise
7193,"P.A. Works"
7195,Satelight
7196,"Studio Comet"
7198,Sunrise
7200,"AIC Build"
7201,"A-1 Pictures"
7202,"Office Takeout"
7204,PoRO
7205,"SILVER LINK."
7207,"Studio Ghibli"
7208,Asread
7209,"A-1 Pictures"
7210,Passione
7211,"Kachidoki Studio"
7212,Sunrise
7213,SynergySP
7214,Sunrise
7214,"Bandai Namco Pictures"
7215,Sunrise
7218,"Brain's Base"
7221,"Collaboration Works"
7222,Zexcs
7223,"Next Media Animation"
7224,Manglobe
7225,Artland
7226,MAPPA
7227,"A-1 Pictures"
7229,"Fifth Avenue"
7232,"Magic Bus"
7233,"Nippon Animation"
7234,Satelight
7235,"Studio Deen"
7236,Sunrise
7237,Sunrise
7238,Sunrise
7239,SynergySP
7241,J.C.Staff
7242,MAPPA
7243,"SILVER LINK."
7244,PrimeTime
7245,"Toei Animation"
7246,SANZIGEN
7247,DiomedÃ©a
7248,"Toei Animation"
7249,feel.
7250,Sunrise
7251,"TMS Entertainment"
7252,"Toei Animation"
7253,Arms
7254,"AIC Classic"
7255,DLE
7256,"Hoods Entertainment"
7257,Gonzo
7257,ufotable
7259,Shaft
7261,J.C.Staff
7262,Sunrise
7264,Sunrise
7265,"Studio Deen"
7266,"CoMix Wave Films"
7267,TNK
7268,DiomedÃ©a
7271,"Production I.G"
7272,Gallop
7273,"Production I.G"
7275,"Polygon Pictures"
7275,"W+K Tokyo"
7275,"Welz Animation Studios"
7277,AIC
7278,DiomedÃ©a
7279,"Collaboration Works"
7282,"Kinema Citrus"
7283,SynergySP
7284,Xebec
7286,"Triangle Staff"
7287,"AIC PLUS+"
7288,J.C.Staff
7289,"Brain's Base"
7290,"Nippon Animation"
7291,"Studio Gokumi"
7292,"TMS Entertainment"
7293,"Studio Deen"
7294,"AIC ASTA"
7295,"Kinema Citrus"
7296,Gathering
7297,Sunrise
7302,"Kyoto Animation"
