anime_id,duration
5538,"19 min. per ep."
5539,"2 min. per ep."
5540,"25 min. per ep."
5541,"25 min. per ep."
5542,"3 min."
5543,"23 min."
5544,"23 min."
5545,"24 min. per ep."
5546,"1 hr. 30 min."
5547,"1 hr. 30 min."
5548,"25 min. per ep."
5549,"30 min. per ep."
5550,"22 min."
5551,"25 min. per ep."
5552,"28 min."
5553,"30 min. per ep."
5554,"23 min. per ep."
5555,"30 min. per ep."
5556,"51 min."
5557,"41 min."
5558,"10 min. per ep."
5559,"10 min. per ep."
5560,"7 min."
5561,"34 min."
5562,"25 min. per ep."
5563,"44 min."
5564,"25 min. per ep."
5565,"10 min. per ep."
5566,"4 min."
5567,"6 min. per ep."
5568,"25 min. per ep."
5569,"24 min. per ep."
5570,"27 min. per ep."
5571,"25 min."
5572,"40 min."
5573,"11 min."
5574,"4 min."
5575,"5 min. per ep."
5576,"25 min. per ep."
5577,"2 min."
5578,"8 min."
5579,"23 min. per ep."
5580,"6 min."
5581,"44 min."
5582,"1 hr. 39 min."
5583,"3 min."
5584,"1 hr. 11 min."
5585,"2 min."
5586,"25 min. per ep."
5587,"3 min."
5588,"3 min. per ep."
5589,"1 min. per ep."
5590,"3 min. per ep."
5591,"1 min. per ep."
5592,"25 min."
5593,"25 min. per ep."
5594,"45 min."
5595,"40 min."
5596,"40 min. per ep."
5597,"7 min."
5598,"3 min."
5599,"7 min. per ep."
5600,"24 min. per ep."
5601,"30 min. per ep."
5602,"27 min."
5603,"39 min. per ep."
5604,"30 min. per ep."
5605,"1 hr. 39 min."
5606,"11 min."
5607,"8 min."
5608,"28 min. per ep."
5609,"30 min. per ep."
5610,"51 min."
5611,"21 min. per ep."
5612,"30 min. per ep."
5613,"2 min. per ep."
5614,"22 min. per ep."
5615,"10 min. per ep."
5616,"3 min. per ep."
5617,"25 min. per ep."
5618,"1 hr. 30 min."
5619,"3 min."
5620,"15 min. per ep."
5621,"24 min. per ep."
5622,"45 min. per ep."
5623,"13 min."
5624,"34 min."
5625,"1 hr. 42 min."
5626,"18 min. per ep."
5627,"3 min."
5628,"25 min. per ep."
5629,"27 min. per ep."
5630,"4 min."
5631,"24 min. per ep."
5632,"7 min. per ep."
5633,"23 min. per ep."
5634,"33 min."
5635,"1 hr. 25 min."
5636,"15 min. per ep."
5637,"30 min. per ep."
5638,"3 min."
5639,"1 hr. 7 min."
5640,"1 hr. 21 min."
5641,"2 min. per ep."
5642,"30 min. per ep."
5643,"22 min. per ep."
5644,"5 min. per ep."
5645,"10 min. per ep."
5646,"30 min."
5647,"4 min. per ep."
5648,"24 min."
5649,"16 min."
5650,"24 min. per ep."
5651,"1 hr. 50 min."
5652,"25 min. per ep."
5653,"1 hr. 30 min."
5654,"22 min. per ep."
5655,"1 hr. 5 min."
5656,"1 hr."
5657,"1 hr."
5658,"55 min."
5659,"2 min. per ep."
5660,"2 min."
5661,"1 hr."
5662,"24 min. per ep."
5663,"42 min. per ep."
5664,"24 min. per ep."
5665,"24 min. per ep."
5666,"28 min. per ep."
5667,"23 min."
5668,"3 min. per ep."
5669,"1 hr. 30 min."
5670,"4 min. per ep."
5671,"17 min."
5672,"30 min. per ep."
5673,"28 min."
5674,"4 min. per ep."
5675,"7 min."
5676,"1 hr. 21 min."
5677,"45 min."
5678,"58 min."
5679,"23 min. per ep."
5680,"1 hr. 10 min."
5681,"1 hr. 7 min."
5682,"1 hr. 13 min."
5683,"47 min."
5684,"24 min. per ep."
5685,"35 min."
5686,"16 min. per ep."
5687,"1 hr. 4 min."
5688,"15 min."
5689,"41 min."
5690,"20 min."
5691,"22 min."
5692,"25 min. per ep."
5693,"10 min."
5694,"1 hr. 13 min."
5695,"24 min. per ep."
5696,"6 min."
5697,"30 min."
5698,"58 min."
5699,"1 hr. 12 min."
5700,"1 hr. 25 min."
5701,"30 min. per ep."
5702,"30 min. per ep."
5703,"30 min. per ep."
5704,"30 min. per ep."
5705,"26 min. per ep."
5706,"23 min. per ep."
5707,"30 min."
5708,"19 min."
5709,"3 min."
5710,"16 min. per ep."
5711,"30 min."
5712,"30 min. per ep."
5713,"30 min. per ep."
5714,"30 min. per ep."
5715,"30 min."
5716,"23 min. per ep."
5717,"24 min. per ep."
5718,"26 min. per ep."
5719,"25 min."
5720,"32 min."
5721,"14 min. per ep."
5722,"5 min."
5723,"44 min. per ep."
5724,"27 min."
5725,"1 hr. 20 min."
5726,"37 min."
5727,"29 min."
5728,"45 min. per ep."
5729,"10 min. per ep."
5730,"4 min. per ep."
5731,"24 min. per ep."
5732,"24 min."
5733,"1 hr. 33 min."
5734,"45 min."
5735,"1 hr. 38 min."
5736,"30 min."
5737,"22 min."
5738,"28 min."
5739,"30 min."
5740,"2 min."
5741,"3 min. per ep."
5742,"1 hr. 22 min."
5743,"13 min."
5744,"24 min. per ep."
5745,"5 min. per ep."
5746,"17 min."
5747,"23 min. per ep."
5748,"24 min. per ep."
5749,"25 min. per ep."
5750,"1 hr. 35 min."
5751,"50 min. per ep."
5752,"57 min."
5753,"57 min."
5754,"24 min. per ep."
5755,"1 hr. 20 min."
5756,"25 min. per ep."
5757,"3 min. per ep."
5758,"23 min."
5759,"25 min. per ep."
5760,"30 min. per ep."
5761,"50 min. per ep."
5762,"44 min."
5763,"1 hr. 46 min."
5764,"2 min. per ep."
5765,"2 min."
5766,"24 min. per ep."
5767,"24 min. per ep."
5768,"25 min. per ep."
5769,"22 min. per ep."
5770,"28 min. per ep."
5771,"26 min. per ep."
5772,"24 min. per ep."
5773,"15 min. per ep."
5774,"30 min. per ep."
5775,"56 min."
5776,"16 min. per ep."
5777,"55 min."
5778,"24 min. per ep."
5779,"30 min."
5780,"49 min."
5781,"30 min. per ep."
5782,"29 min. per ep."
5783,"24 min. per ep."
5784,"1 min. per ep."
5785,"14 min. per ep."
5786,"1 hr. 15 min."
5787,"26 min."
5788,"24 min. per ep."
5789,"32 min. per ep."
5790,"1 hr. 23 min."
5791,"55 min."
5792,"1 hr."
5793,"55 min. per ep."
5794,"30 min. per ep."
5795,"1 hr. 27 min."
5796,"2 min."
5797,"44 min."
5798,"51 min. per ep."
5799,"16 min."
5800,"30 min."
5801,"31 min."
5802,"24 min. per ep."
5803,"24 min. per ep."
5804,"16 min."
5805,"5 min. per ep."
5806,"14 min. per ep."
5807,"24 min. per ep."
5808,"1 hr. 13 min."
5809,"24 min. per ep."
5810,"39 min."
5811,"1 hr. 4 min."
5812,"26 min. per ep."
5813,"24 min."
5814,"1 hr. 9 min."
5815,"24 min. per ep."
5816,"1 hr. 15 min."
5817,"6 min. per ep."
5818,"24 min. per ep."
5819,"25 min. per ep."
5820,"25 min. per ep."
5821,"1 hr. 37 min."
5822,"30 min. per ep."
5823,"1 hr. 41 min."
5824,"1 hr. 47 min."
5825,"1 hr. 28 min."
5826,"1 hr. 29 min."
5827,"1 hr. 23 min."
5828,"30 sec. per ep."
5829,"25 min. per ep."
5830,"24 min. per ep."
5831,"8 min."
5832,"17 min."
5833,"1 hr. 8 min."
5834,"1 min. per ep."
5835,"1 hr. 30 min."
5836,"23 min. per ep."
5837,"30 min."
5838,"1 min. per ep."
5839,"14 min."
5840,"4 min. per ep."
5841,"17 min. per ep."
5842,"26 min."
5843,"25 min."
5844,"6 min."
5845,"28 min. per ep."
5846,"25 min. per ep."
5847,"1 hr. 50 min."
5848,"28 min."
5849,"13 min. per ep."
5850,"2 min. per ep."
5851,"4 min."
5852,"4 min. per ep."
5853,"24 min."
5854,"50 min. per ep."
5855,"32 min. per ep."
5856,"2 min. per ep."
5857,"23 min. per ep."
5858,"6 min."
5859,"50 min. per ep."
5860,"4 min."
5861,"3 min. per ep."
5862,"1 min."
5863,"12 min. per ep."
5864,"23 min."
5865,"25 min. per ep."
5866,"24 min. per ep."
5867,"13 min."
5868,"4 min. per ep."
5869,"23 min. per ep."
5870,"25 min."
5871,"30 min. per ep."
5872,"22 min."
5873,"24 min."
5874,"47 min."
5875,"24 min. per ep."
5876,"3 min."
5877,"3 min."
5878,"23 min."
5879,"11 min."
5880,"23 min. per ep."
5881,"22 min. per ep."
5882,"24 min."
5883,"35 min."
5884,"1 hr. 33 min."
5885,"41 min."
5886,"40 min. per ep."
5887,"25 min. per ep."
5888,"1 hr. 37 min."
5889,"5 min. per ep."
5890,"24 min. per ep."
5891,"30 min."
5892,"1 hr. 56 min."
5893,"43 min. per ep."
5894,"23 min. per ep."
5895,"9 min. per ep."
5896,"27 min."
5897,"23 min."
5898,"24 min. per ep."
5899,"15 sec. per ep."
5900,"29 min. per ep."
5901,"30 min. per ep."
5902,"24 min."
5903,"16 min."
5904,"16 min."
5905,"52 min."
5906,"1 hr. 36 min."
5907,"27 min. per ep."
5908,"33 min. per ep."
5909,"4 min."
5910,"1 hr. 35 min."
5911,"40 min."
5912,"3 min. per ep."
5913,"12 min."
5914,"12 min. per ep."
5915,"4 min."
5916,"22 min. per ep."
5917,"10 min. per ep."
5918,"25 min. per ep."
5919,"25 min. per ep."
5920,"25 min. per ep."
5921,"1 hr. 16 min."
5922,"1 hr. 17 min."
5923,"1 hr. 20 min."
5924,"19 min. per ep."
5925,"24 min. per ep."
5926,"45 min."
5927,"32 min."
5928,"20 min."
5929,"18 min. per ep."
5930,"32 min."
5931,"24 min. per ep."
5932,"51 min. per ep."
5933,"47 min."
5934,"10 min."
5935,"20 min."
5936,"10 min."
5937,"6 min."
5938,"30 min. per ep."
5939,"25 min. per ep."
5940,"1 hr. 35 min."
5941,"1 hr. 20 min."
5942,"2 min."
5943,"43 min."
5944,"24 min. per ep."
5945,"10 min."
5946,"2 hr. 3 min."
5947,"3 min. per ep."
5948,"1 min. per ep."
5949,"22 min. per ep."
5950,"10 min."
5951,"1 hr. 18 min."
5952,"15 min."
5953,"41 min."
5954,"25 min. per ep."
5955,"25 min. per ep."
5956,"24 min. per ep."
5957,"25 min. per ep."
5958,"25 min. per ep."
5959,"27 min."
5960,"40 min. per ep."
5961,"4 min. per ep."
5962,"24 min."
5963,"24 min. per ep."
5964,"9 min."
5965,"5 min. per ep."
5966,"5 min. per ep."
5967,"5 min. per ep."
5968,"29 min. per ep."
5969,"25 min. per ep."
5970,"13 min. per ep."
5971,"5 min."
5972,"5 min."
5973,"6 min. per ep."
5974,"25 min. per ep."
5975,"1 hr. 36 min."
5976,"24 min. per ep."
5977,"24 min. per ep."
5978,"29 min."
5979,"24 min."
5980,"23 min. per ep."
5981,"6 min."
5982,"1 hr. 19 min."
5983,"23 min. per ep."
5984,"14 min. per ep."
5985,"25 min. per ep."
5986,"23 min. per ep."
5987,"30 min. per ep."
5988,"29 min."
5989,"24 min. per ep."
5990,"11 min. per ep."
5991,"11 min. per ep."
5992,"11 min. per ep."
5993,"22 min. per ep."
5994,"11 min. per ep."
5995,"10 min. per ep."
5996,"24 min."
5997,"22 min. per ep."
5998,"11 min. per ep."
5999,"2 min. per ep."
6000,"1 hr. 27 min."
6001,"1 hr. 9 min."
6002,"1 hr. 30 min."
6003,"1 hr. 49 min."
6004,"9 min."
6005,"2 min. per ep."
6006,"30 min. per ep."
6007,"24 min. per ep."
6008,"30 min. per ep."
6009,"1 hr. 20 min."
6010,"1 hr. 28 min."
6011,"10 min."
6012,"24 min. per ep."
6013,"1 hr. 11 min."
6014,"25 min. per ep."
6015,"27 min. per ep."
6016,"25 min. per ep."
6017,"22 min. per ep."
6018,"55 min."
6019,"1 hr. 30 min."
6020,"50 min."
6021,"25 min. per ep."
6022,"44 min."
6023,"30 min."
6024,"23 min."
6025,"2 min. per ep."
6026,"1 hr. 35 min."
6027,"14 min. per ep."
6028,"1 hr. 40 min."
6029,"25 min. per ep."
6030,"24 min. per ep."
6031,"24 min."
6032,"30 min."
6033,"28 min. per ep."
6034,"1 hr. 35 min."
6035,"24 min. per ep."
6036,"23 min. per ep."
6037,"27 min."
6038,"10 min. per ep."
6039,"40 min."
6040,"30 min. per ep."
6041,"6 min."
6042,"50 min. per ep."
6043,"1 hr. 38 min."
6044,"23 min. per ep."
6045,"38 min."
6046,"10 min."
6047,"1 hr."
6048,"40 min."
6049,"56 min."
6050,"1 hr."
6051,"1 hr."
6052,"1 hr. 10 min."
6053,"2 min."
6054,"24 min. per ep."
6055,"40 min."
6056,"6 min."
6057,"23 min. per ep."
6058,"31 min."
6059,"25 min. per ep."
6060,"23 min. per ep."
6061,"23 min. per ep."
6062,"28 min. per ep."
6063,"1 hr. 48 min."
6064,"52 min."
6065,"1 min. per ep."
6066,"26 min. per ep."
6067,"10 min. per ep."
6068,"45 min. per ep."
6069,"20 min. per ep."
6070,"13 min. per ep."
6071,"24 min. per ep."
6072,"24 min. per ep."
6073,"45 min."
6074,"46 min. per ep."
6075,"1 hr. 18 min."
6076,"1 hr. 27 min."
6077,"1 hr. 48 min."
6078,"4 min. per ep."
6079,"26 min. per ep."
6080,"8 min."
6081,"5 min."
6082,"25 min. per ep."
6083,"25 min. per ep."
6084,"25 min. per ep."
6085,"25 min. per ep."
6086,"30 min."
6087,"1 hr. 19 min."
6088,"23 min."
6089,"2 hr. 30 min."
6090,"24 min. per ep."
6091,"24 min. per ep."
6092,"23 min. per ep."
6093,"22 min. per ep."
6094,"22 min. per ep."
6095,"23 min. per ep."
6096,"3 min. per ep."
6097,"3 min. per ep."
6098,"25 min. per ep."
6099,"15 min. per ep."
6100,"12 min. per ep."
6101,"25 min."
6102,"23 min. per ep."
6103,"25 min. per ep."
6104,"30 min."
6105,"4 min. per ep."
6106,"30 min."
6107,"45 min."
6108,"18 min."
6109,"5 min. per ep."
6110,"28 min."
6111,"27 min."
6112,"25 min. per ep."
6113,"25 min. per ep."
6114,"23 min. per ep."
6115,"12 min. per ep."
6116,"24 min. per ep."
6117,"1 hr. 16 min."
6118,"23 min."
6119,"24 min. per ep."
6120,"24 min. per ep."
6121,"15 min. per ep."
6122,"25 min. per ep."
6123,"45 min."
6124,"2 min. per ep."
6125,"5 min. per ep."
6126,"25 min. per ep."
6127,"20 min."
6128,"12 min. per ep."
6129,"25 min."
6130,"42 min."
6131,"10 min. per ep."
6132,"10 min. per ep."
6133,"3 min."
6134,"23 min. per ep."
6135,"8 min. per ep."
6136,"1 hr. 45 min."
6137,"43 min. per ep."
6138,"1 hr. 26 min."
6139,"12 min."
6140,"3 min. per ep."
6141,"24 min."
6142,"24 min. per ep."
6143,"2 min. per ep."
6144,"24 min. per ep."
6145,"3 min."
6146,"25 min. per ep."
6147,"12 min."
6148,"3 min."
6149,"48 min."
6150,"27 min."
6151,"12 min."
6152,"23 min."
6153,"24 min. per ep."
6154,"48 min. per ep."
6155,"1 min. per ep."
6156,"23 min. per ep."
6157,"1 hr. 25 min."
6158,"24 min. per ep."
6159,"25 min. per ep."
6160,"11 min. per ep."
6161,"3 min. per ep."
6162,"30 min. per ep."
6163,"19 min. per ep."
6164,"24 min. per ep."
6165,"47 min."
6166,"39 min."
6167,"24 min. per ep."
6168,"5 min. per ep."
6169,"1 hr. 27 min."
6170,"24 min. per ep."
6171,"5 min. per ep."
6172,"2 min. per ep."
6173,"2 min. per ep."
6174,"23 min. per ep."
6175,"7 min."
6176,"45 min. per ep."
6177,"30 sec."
6178,"44 min."
6179,"23 min. per ep."
6180,"25 min. per ep."
6181,"22 min. per ep."
6182,"2 min."
6183,"45 min. per ep."
6184,"25 min."
6185,"24 min. per ep."
6186,"24 min. per ep."
6187,"4 min. per ep."
6188,"10 min."
6189,"24 min. per ep."
6190,"24 min. per ep."
6191,"30 min."
6192,"7 min. per ep."
6193,"2 hr."
6194,"3 min. per ep."
6195,"30 sec. per ep."
6196,"25 min."
6197,"24 min. per ep."
6198,"24 min. per ep."
6199,"3 min."
6200,"30 min."
6201,"24 min."
6202,"45 min."
6203,"35 min."
6204,"1 hr. 10 min."
6205,"27 min."
6206,"28 min. per ep."
6207,"17 min. per ep."
6208,"23 min."
6209,"15 min."
6210,"15 min."
6211,"3 min."
6212,"1 hr. 54 min."
6213,"5 min."
6214,"25 min. per ep."
6215,"4 min."
6216,"24 min. per ep."
6217,"10 min."
6218,"24 min. per ep."
6219,"29 min. per ep."
6220,"30 min. per ep."
6221,"1 min. per ep."
6222,"24 min. per ep."
6223,"1 hr."
6224,"24 min. per ep."
6225,"24 min. per ep."
6226,"50 min."
6227,"24 min."
6228,"12 min."
6229,"23 min. per ep."
6230,"5 min."
6231,"2 min. per ep."
6232,"45 min."
6233,"26 min."
6234,"17 min. per ep."
6235,"23 min. per ep."
6236,"29 min. per ep."
6237,"23 min. per ep."
6238,"5 min. per ep."
6239,"24 min."
6240,"24 min."
6241,"23 min."
6242,"13 min."
6243,NULL
6244,"24 min. per ep."
6245,"1 hr. 5 min."
6246,"5 min. per ep."
6247,"1 min. per ep."
6248,"5 min."
6249,"1 min."
6250,"24 min. per ep."
6251,"10 min. per ep."
6252,"21 min. per ep."
6253,"10 min. per ep."
6254,"10 min. per ep."
6255,"10 min. per ep."
6256,"25 min."
6257,"2 min. per ep."
6258,"4 min. per ep."
6259,"1 hr. 48 min."
6260,"5 min. per ep."
6261,"1 min. per ep."
6262,"5 min. per ep."
6263,"3 min. per ep."
6264,"30 min."
6265,"30 min. per ep."
6266,"24 min."
6267,"5 min."
6268,"27 min."
6269,"20 min."
6270,"46 min. per ep."
6271,"23 min. per ep."
6272,"1 hr. 28 min."
6273,"41 min. per ep."
6274,"26 min. per ep."
6275,"19 min. per ep."
6276,"24 min. per ep."
6277,"22 min. per ep."
6278,"18 min."
6279,"24 min. per ep."
6280,"4 min."
6281,"21 min."
6282,"4 min."
6283,"2 min."
6284,"4 min."
6285,"25 min. per ep."
6286,"1 hr. 42 min."
6287,"30 min. per ep."
6288,"1 hr. 36 min."
6289,"49 min. per ep."
6290,"29 min. per ep."
6291,"45 min."
6292,"42 min."
6293,"24 min."
6294,"25 min. per ep."
6295,"24 min. per ep."
6296,"23 min. per ep."
6297,"12 min."
6298,"23 min. per ep."
6299,"1 hr. 4 min."
6300,"4 min."
6301,"31 min."
6302,"1 hr. 27 min."
6303,"5 min. per ep."
6304,"29 min."
6305,"1 min."
6306,"14 min."
6307,"1 min. per ep."
6308,"30 min. per ep."
6309,"49 min."
6310,"14 min."
6311,"3 min."
6312,"28 min. per ep."
6313,"3 min. per ep."
6314,"2 min."
6315,"1 min."
6316,"1 hr. 50 min."
6317,"30 min. per ep."
6318,"46 min."
6319,NULL
6320,"14 min."
6321,"1 hr. 32 min."
6322,"13 min."
6323,"1 hr. 24 min."
6324,"1 hr. 40 min."
6325,"3 min."
6326,"1 hr. 24 min."
6327,"30 min. per ep."
6328,"30 min. per ep."
6329,"19 min. per ep."
6330,"24 min."
6331,"1 hr. 33 min."
6332,"25 min."
6333,"5 min. per ep."
6334,"5 min. per ep."
6335,"25 min. per ep."
6336,"1 min."
6337,"2 min. per ep."
6338,"48 min."
6339,"48 min."
6340,"48 min."
6341,"48 min."
6342,"48 min."
6343,"1 hr. 30 min."
6344,"24 min. per ep."
6345,"6 min."
6346,"24 min. per ep."
6347,"1 hr. 39 min."
6348,"30 min. per ep."
6349,"1 hr. 27 min."
6350,"21 min."
6351,"3 min. per ep."
6352,"32 sec."
6353,"2 min. per ep."
6354,"8 min."
6355,"1 hr. 36 min."
6356,"50 min. per ep."
6357,"6 min."
6358,"10 min."
6359,"1 hr. per ep."
6360,"1 hr. 5 min."
6361,NULL
6362,"7 min."
6363,NULL
6364,NULL
6365,"1 min."
6366,"1 hr. 25 min."
6367,"30 min."
6368,"28 min."
6369,"7 min. per ep."
6370,"26 min. per ep."
6371,"28 min. per ep."
6372,"24 min."
6373,"30 min. per ep."
6374,"31 min."
6375,"24 min. per ep."
6376,"30 min. per ep."
6377,"24 min. per ep."
6378,"26 min."
6379,"3 min. per ep."
6380,"1 min. per ep."
6381,"24 min. per ep."
6382,"4 min."
6383,"22 min. per ep."
6384,"6 min. per ep."
6385,"3 min. per ep."
6386,"23 min."
6387,"24 min."
6388,"30 sec. per ep."
6389,"24 min. per ep."
6390,"23 min. per ep."
6391,"13 min."
6392,"5 min."
6393,"24 min. per ep."
6394,"24 min."
6395,"1 hr. 5 min."
6396,"1 hr. 11 min."
6397,"43 min."
6398,"20 min."
6399,"25 min."
6400,"24 min."
6401,"28 min."
6402,"2 min. per ep."
6403,"5 min. per ep."
6404,"4 min. per ep."
6405,"4 min. per ep."
6406,"3 min. per ep."
6407,"3 min. per ep."
6408,"4 min."
6409,"2 min. per ep."
6410,"29 min. per ep."
6411,"15 min."
6412,"10 min. per ep."
6413,"10 min. per ep."
6414,"8 min."
6415,"10 min. per ep."
6416,"24 min."
6417,"25 min. per ep."
6418,"3 min. per ep."
6419,"35 min. per ep."
6420,"24 min. per ep."
6421,"13 min."
6422,"25 min. per ep."
6423,"25 min. per ep."
6424,"25 min."
6425,"11 min."
6426,"55 min."
6427,"31 min."
6428,"6 min. per ep."
6429,"20 min. per ep."
6430,"3 min. per ep."
6431,"25 min."
6432,"11 min. per ep."
6433,"15 min. per ep."
6434,"30 min."
6435,"3 min. per ep."
6436,"25 min."
6437,"21 min. per ep."
6438,"25 min. per ep."
6439,"29 min."
6440,"24 min."
6441,"23 min. per ep."
6442,"27 min."
6443,"1 hr. 11 min. per ep."
6444,"11 min."
6445,"3 min."
6446,"30 min."
6447,"2 min."
6448,"3 min."
6449,"1 min. per ep."
6450,"4 min. per ep."
6451,"1 min. per ep."
6452,"1 min."
6453,"3 min. per ep."
6454,"52 min."
6455,"24 min. per ep."
6456,"44 min."
6457,"6 min."
6458,"5 min. per ep."
6459,"2 min. per ep."
6460,"5 min. per ep."
6461,"4 min. per ep."
6462,"1 hr. 30 min."
6463,"1 hr. 45 min."
6464,"30 min. per ep."
6465,"14 min."
6466,"24 min. per ep."
6467,"24 min. per ep."
6468,"11 min."
6469,"24 min. per ep."
6470,"30 min. per ep."
6471,"5 min."
6472,"12 min."
6473,"30 min."
6474,"1 hr. 40 min."
6475,"23 min. per ep."
6476,"30 min. per ep."
6477,"30 min. per ep."
6478,"21 min."
6479,"2 min."
6480,"10 min. per ep."
6481,"24 min. per ep."
6482,"20 min. per ep."
6483,"3 min. per ep."
6484,"1 hr. 10 min."
6485,"1 hr. 20 min."
6486,"1 hr. 19 min."
6487,"2 min."
6488,"1 hr. 16 min. per ep."
6489,"5 min. per ep."
6490,"24 min. per ep."
6491,"5 min. per ep."
6492,"24 min. per ep."
6493,"25 min. per ep."
6494,"1 hr. 14 min."
6495,"26 min."
6496,"14 min. per ep."
6497,"23 min. per ep."
6498,"30 min. per ep."
6499,"3 min."
6500,"24 min. per ep."
6501,"5 min. per ep."
6502,"24 min. per ep."
6503,"5 min. per ep."
6504,"54 min."
6505,"23 min. per ep."
6506,"24 min. per ep."
6507,"24 min. per ep."
6508,"24 min. per ep."
6509,"24 min. per ep."
6510,"24 min. per ep."
6511,"43 min."
6512,"24 min."
6513,"24 min. per ep."
6514,"50 min."
6515,"24 min. per ep."
6516,"14 min."
6517,"23 min. per ep."
6518,"15 min."
6519,"25 min. per ep."
6520,"24 min. per ep."
6521,"24 min. per ep."
6522,"15 min. per ep."
6523,"25 min. per ep."
6524,"24 min. per ep."
6525,"28 min. per ep."
6526,"28 min."
6527,"57 min."
6528,"23 min."
6529,"23 min. per ep."
6530,"1 hr. 50 min."
6531,"25 min. per ep."
6532,"5 min."
6533,"24 min. per ep."
6534,"50 min."
6535,"15 min. per ep."
6536,"23 min. per ep."
6537,"46 min. per ep."
6538,"45 min."
6539,"11 min."
6540,"5 min. per ep."
6541,"30 min. per ep."
6542,"25 min. per ep."
6543,"17 min. per ep."
6544,"14 min."
6545,"5 min."
6546,"3 min."
6547,"3 min. per ep."
6548,"25 min. per ep."
6549,"24 min. per ep."
6550,"12 min."
6551,"2 min."
6552,"4 min. per ep."
6553,"7 min. per ep."
6554,"30 min."
6555,"25 min. per ep."
6556,"48 min."
6557,"22 min. per ep."
6558,"24 min."
6559,"4 min. per ep."
6560,"3 min."
6561,"10 min. per ep."
6562,"3 min. per ep."
6563,"27 min."
6564,"21 min."
6565,"14 min."
6566,"1 hr. 30 min."
6567,"5 min."
6568,"2 min."
6569,"1 min. per ep."
6570,"1 hr. 10 min."
6571,"12 min. per ep."
6572,"24 min. per ep."
6573,"3 min. per ep."
6574,"2 min."
6575,"3 min. per ep."
6576,"24 min. per ep."
6577,"1 hr. 12 min."
6578,"24 min. per ep."
6579,"1 hr."
6580,"30 min."
6581,"1 min. per ep."
6582,"8 min. per ep."
6583,"24 min. per ep."
6584,"50 min."
6585,"6 min."
6586,"32 min."
6587,"7 min."
6588,"5 min."
6589,"6 min."
6590,"5 min."
6591,"18 min."
6592,"8 min. per ep."
6593,"25 min. per ep."
6594,"35 min."
6595,"24 min."
6596,"24 min. per ep."
6597,"1 hr. 29 min."
6598,"17 min."
6599,"12 min."
6600,"2 min. per ep."
6601,"4 min."
6602,"8 min."
6603,"5 min. per ep."
6604,"5 min. per ep."
6605,"29 min."
6606,"1 hr. 28 min."
6607,"24 min. per ep."
6608,"24 min. per ep."
6609,"1 hr. 30 min."
6610,"30 min. per ep."
6611,"30 min. per ep."
6612,"20 min. per ep."
6613,"23 min. per ep."
6614,"1 hr. 43 min."
6615,"23 min. per ep."
6616,"24 min. per ep."
6617,"24 min. per ep."
6618,"23 min. per ep."
6619,"24 min."
6620,"6 min. per ep."
6621,"24 min. per ep."
6622,"30 min. per ep."
6623,"1 hr. 32 min."
6624,"23 min. per ep."
6625,"24 min. per ep."
6626,"40 min."
6627,"1 min. per ep."
6628,"51 min."
6629,"24 min."
6630,"5 min."
6631,"24 min."
6632,"27 min. per ep."
6633,"13 min. per ep."
6634,"27 min. per ep."
6635,"16 min. per ep."
6636,"30 min."
6637,"25 min. per ep."
6638,"24 min. per ep."
6639,"22 min. per ep."
6640,"24 min. per ep."
6641,"22 min. per ep."
6642,"24 min. per ep."
6643,"20 min."
6644,"19 min."
6645,"21 min. per ep."
6646,"24 min. per ep."
6647,"26 min."
6648,"5 min."
6649,"30 min. per ep."
6650,"30 min. per ep."
6651,"1 min."
6652,"24 min. per ep."
6653,"24 min."
6654,"1 min."
6655,"2 min. per ep."
6656,"2 min. per ep."
6657,"28 min. per ep."
6658,"23 min. per ep."
