anime_id,episodes,aired,premiered
779,24,Apr-2006,"Spring 2006"
780,12,Apr-2006,"Spring 2006"
781,2,Mar-2004,NULL
782,48,Feb-1987,"Winter 1987"
783,1,Dec-2001,NULL
784,1,Aug-1998,NULL
785,1,Aug-1997,NULL
786,1,Aug-1996,NULL
787,2,Mar-1993,NULL
788,40,Apr-2004,"Spring 2004"
789,26,Apr-2006,"Spring 2006"
790,51,Apr-2001,"Spring 2001"
791,1,Aug-2004,NULL
792,29,Apr-1995,"Spring 1995"
793,47,Apr-2006,"Spring 2006"
794,26,Apr-2006,"Spring 2006"
795,26,Apr-2006,"Spring 2006"
796,22,Apr-2006,"Spring 2006"
797,1,Dec-2002,NULL
798,1,Jul-1993,NULL
799,1,Apr-1994,NULL
800,1,Dec-2004,NULL
801,1,Dec-1985,NULL
802,12,Jan-2006,"Winter 2006"
803,1,May-2002,NULL
804,12,Jan-2000,"Winter 2000"
805,12,Apr-2006,"Spring 2006"
806,49,Feb-1997,"Winter 1997"
807,1,Jul-1987,NULL
808,1,Jul-1988,NULL
809,1,Mar-1996,NULL
810,1,Jul-1989,NULL
811,1,Mar-1990,NULL
812,1,Jul-1990,NULL
813,1,Mar-1991,NULL
814,1,Jul-1991,NULL
815,1,Mar-1992,NULL
816,1,Jul-1992,NULL
817,1,Mar-1993,NULL
818,1,Jul-1993,NULL
819,1,Mar-1994,NULL
820,1,Jul-1994,NULL
821,1,Mar-1995,NULL
822,1,Jul-1995,NULL
823,12,Apr-2006,"Spring 2006"
824,3,Mar-2006,NULL
825,13,Apr-2001,"Spring 2001"
826,13,Apr-2006,"Spring 2006"
827,1,Aug-2005,NULL
828,55,Jan-1995,"Winter 1995"
829,25,Oct-2005,"Fall 2005"
830,26,Apr-1995,"Spring 1995"
831,26,Nov-2005,"Fall 2005"
832,13,Apr-2006,"Spring 2006"
833,1,Feb-1989,NULL
834,201,Apr-2006,"Spring 2006"
835,13,Apr-2006,"Spring 2006"
836,1,Jun-2003,NULL
837,2,Sep-2004,NULL
838,43,Apr-1988,"Spring 1988"
839,35,Jul-1987,"Summer 1987"
840,38,Mar-1989,"Spring 1989"
841,51,Jan-2004,"Winter 2004"
842,52,Jan-2005,"Winter 2005"
843,49,Feb-1983,"Winter 1983"
844,39,May-1980,"Spring 1980"
845,1,Sep-2004,NULL
846,4,Mar-2006,NULL
847,26,Apr-2006,"Spring 2006"
848,24,Apr-2006,"Spring 2006"
849,1,Aug-2005,NULL
850,1,Apr-1988,NULL
851,4,Dec-2000,NULL
852,26,Apr-2006,"Spring 2006"
853,12,Apr-2006,"Spring 2006"
854,13,Apr-2006,"Spring 2006"
855,12,Apr-2006,"Spring 2006"
856,24,Apr-2006,"Spring 2006"
857,6,Oct-1988,NULL
858,1,Oct-2005,NULL
859,142,Jan-1990,"Winter 1990"
860,12,Jul-2001,"Summer 2001"
861,11,Apr-2006,"Spring 2006"
862,44,Apr-1976,"Spring 1976"
863,39,Apr-2006,"Spring 2006"
864,25,Oct-2002,"Fall 2002"
865,26,Apr-2001,"Spring 2001"
866,26,Jan-2005,"Winter 2005"
867,35,Oct-1995,"Fall 1995"
868,26,Apr-2006,"Spring 2006"
869,1,Sep-2000,NULL
870,8,Mar-2004,"Spring 2004"
871,13,Apr-2006,"Spring 2006"
872,0,Apr-1992,"Spring 1992"
873,109,Oct-1984,"Fall 1984"
874,25,Apr-2006,"Spring 2006"
875,26,Apr-2006,"Spring 2006"
876,47,Oct-1991,"Fall 1991"
877,50,Apr-2003,"Spring 2003"
878,2,May-2002,NULL
879,24,Apr-2006,"Spring 2006"
880,1,Jan-2004,NULL
881,2,May-1998,NULL
882,2,Dec-2002,NULL
883,1,Dec-1996,NULL
884,13,Aug-1998,NULL
885,1,Dec-1999,NULL
886,26,Jul-2002,"Summer 2002"
887,4,Jun-2005,NULL
888,3,May-2002,NULL
889,1,Jul-2004,NULL
890,2,Jul-1993,NULL
891,1,Feb-1993,NULL
892,1,Oct-1990,NULL
893,1,Mar-1997,NULL
894,12,May-2005,"Spring 2005"
895,1,Jan-2005,NULL
896,13,May-2006,"Spring 2006"
897,3,Nov-2001,NULL
898,13,Apr-1999,"Spring 1999"
899,1,Dec-1999,NULL
900,1,Mar-2006,NULL
901,13,Mar-2006,NULL
902,34,Mar-1996,"Spring 1996"
903,1,Dec-1994,NULL
904,26,Oct-1994,"Fall 1994"
905,3,Jul-1996,NULL
906,42,Mar-1978,"Spring 1978"
907,1,Apr-2006,NULL
908,6,Oct-2004,NULL
909,3,Apr-2005,NULL
910,1,Apr-2002,NULL
911,26,Apr-2001,"Spring 2001"
912,1,Apr-1996,NULL
913,6,Oct-1993,NULL
914,2,Dec-1994,NULL
915,1,Dec-1993,NULL
916,1,Aug-1994,NULL
917,3,Sep-1995,NULL
918,2,Apr-1998,NULL
919,24,Jul-2006,"Summer 2006"
920,2,Aug-2003,NULL
921,1,May-2006,NULL
922,2,Jun-1993,NULL
923,24,Oct-1998,"Fall 1998"
924,23,Oct-1999,"Fall 1999"
925,13,Jan-2002,"Winter 2002"
926,3,Jul-2004,NULL
927,44,Apr-1999,"Spring 1999"
928,12,Oct-1998,"Fall 1998"
929,4,Jan-2004,NULL
930,2,Nov-1999,NULL
931,13,Jul-1999,"Summer 1999"
932,2,Oct-1997,NULL
933,2,May-1998,NULL
934,1,Jul-2001,NULL
935,1,Jul-1991,NULL
936,1,Jun-1994,NULL
937,1,Apr-2006,NULL
938,1,Mar-1990,NULL
939,1,Sep-2002,NULL
940,1,Mar-1987,NULL
941,26,Jun-2005,"Summer 2005"
942,2,Dec-1998,NULL
943,6,May-2003,"Spring 2003"
944,2,Aug-2002,NULL
945,2,Apr-2003,NULL
946,47,Apr-1996,"Spring 1996"
947,1,Jul-1992,NULL
948,1,Dec-1996,NULL
949,2,Oct-1992,NULL
950,1,Jul-1968,NULL
951,12,Oct-1996,"Fall 1996"
952,12,Oct-1997,"Fall 1997"
953,1,Jun-1995,NULL
954,13,Apr-2001,"Spring 2001"
955,1,Jan-1982,NULL
956,76,Nov-2003,"Fall 2003"
957,4,Oct-1998,NULL
958,3,Jul-1999,NULL
959,2,Feb-2004,NULL
960,6,Oct-2003,NULL
961,1,Aug-2001,NULL
962,16,Oct-1999,"Fall 1999"
963,4,Nov-2003,NULL
964,2,May-1996,NULL
965,24,Aug-1999,"Summer 1999"
966,27,Jul-1999,"Summer 1999"
967,7,Sep-2001,NULL
968,101,Mar-1985,"Spring 1985"
969,4,Jan-2006,NULL
970,12,May-2006,"Spring 2006"
971,54,Apr-1976,"Spring 1976"
972,40,Jun-1977,"Summer 1977"
973,25,Apr-2006,"Spring 2006"
974,1,Mar-2006,NULL
975,5,Mar-2002,NULL
976,1,Dec-2005,NULL
977,1,Nov-2004,NULL
978,1,Feb-1991,NULL
979,1,Jul-2000,NULL
980,4,Feb-1995,NULL
981,5,Aug-2002,NULL
982,13,Dec-2002,NULL
983,24,Jan-2004,"Winter 2004"
984,13,Apr-2003,"Spring 2003"
985,2,Dec-2002,NULL
986,3,Mar-2004,NULL
987,26,Apr-2004,"Spring 2004"
988,48,Apr-1987,"Spring 1987"
989,36,Oct-1982,"Fall 1982"
990,1,Jul-1984,NULL
991,1,Mar-1981,NULL
992,1,Jul-1981,NULL
993,1,Mar-1982,NULL
994,136,Oct-1988,"Fall 1988"
995,1,Dec-2000,NULL
996,1,Jul-1989,NULL
997,1,Aug-1993,NULL
998,13,Jan-2003,"Winter 2003"
999,13,Jul-2001,"Summer 2001"
1000,1,Feb-2004,NULL
1001,3,Mar-1996,NULL
1002,1,Aug-1997,NULL
1003,5,Jan-2002,NULL
1004,13,Oct-2003,"Fall 2003"
1005,13,Apr-2004,"Spring 2004"
1006,6,Jan-2002,NULL
1007,1,Apr-1997,NULL
1008,1,Apr-1987,NULL
1009,26,Jul-1999,"Summer 1999"
1010,1,Sep-2004,NULL
1011,39,Apr-2004,"Spring 2004"
1012,1,Oct-2002,NULL
1013,1,Jan-2001,NULL
1014,3,Nov-2003,NULL
1015,1,Jan-1992,NULL
1016,1,Jul-1994,NULL
1017,1,Jul-1999,NULL
1018,1,Jul-2000,NULL
1019,1,Jul-2001,NULL
1020,1,Jul-2002,NULL
1021,1,Jul-2003,NULL
1022,1,Jul-2004,NULL
1023,25,Oct-2005,"Fall 2005"
1024,1,Aug-2000,NULL
1025,13,May-2001,"Spring 2001"
1026,12,Jul-2002,"Summer 2002"
1027,12,Oct-2003,"Fall 2003"
1028,1,Aug-2003,NULL
1029,1,Jul-1986,NULL
1030,50,Apr-2002,"Spring 2002"
1031,26,Apr-2002,"Spring 2002"
1032,1,Apr-2005,NULL
1033,26,Apr-1999,"Spring 1999"
1034,32,Feb-2000,"Winter 2000"
1035,52,Jul-1999,"Summer 1999"
1036,13,Sep-1998,"Fall 1998"
1037,1,Jan-2006,NULL
1038,1,Mar-2002,NULL
1039,12,Jun-2006,"Summer 2006"
1040,1,Mar-2003,NULL
1041,1,Apr-1999,NULL
1042,25,Oct-2001,"Fall 2001"
1043,1,Sep-1993,NULL
1044,1,Sep-2005,NULL
1045,4,Sep-1991,NULL
1046,12,Jan-2004,"Winter 2004"
1047,3,Nov-1996,NULL
1048,4,May-1988,NULL
1049,6,Oct-1993,NULL
1050,6,Nov-1988,NULL
1051,1,Dec-1993,NULL
1052,6,May-1999,NULL
1053,4,Oct-2001,"Fall 2001"
1054,25,Oct-2001,"Fall 2001"
1055,3,May-1998,NULL
1056,4,Jul-2000,NULL
1057,1,Mar-1999,NULL
1058,25,Apr-1997,"Spring 1997"
1059,2,Jul-1996,NULL
1060,48,Apr-1998,"Spring 1998"
1061,24,Apr-2001,"Spring 2001"
1062,4,Dec-1997,NULL
1063,6,Dec-1999,NULL
1064,12,Oct-2004,"Fall 2004"
1065,10,Oct-1994,NULL
1066,3,Nov-1992,NULL
1067,3,Jul-1996,NULL
1068,3,Oct-1998,NULL
1069,26,Apr-1997,"Spring 1997"
1070,1,Mar-2003,NULL
1071,13,Jul-1994,"Summer 1994"
1072,2,Mar-1993,NULL
1073,4,Jun-2001,NULL
1074,3,Aug-1991,NULL
1075,26,May-2001,"Spring 2001"
1076,25,Apr-1997,"Spring 1997"
1077,4,Jun-1995,NULL
1078,6,Jun-1996,NULL
1079,3,Nov-1996,NULL
1080,26,Apr-1998,"Spring 1998"
1081,6,May-1997,NULL
1082,26,Oct-1997,"Fall 1997"
1083,3,Feb-1995,NULL
1084,24,Aug-1998,"Summer 1998"
1085,26,Apr-1999,"Spring 1999"
1086,1,Jun-1905,NULL
1087,6,Nov-1997,NULL
1088,1,Sep-2004,NULL
1089,13,Oct-2005,"Fall 2005"
1090,12,Jul-2006,"Summer 2006"
1091,13,Jul-2006,"Summer 2006"
1092,12,Feb-2005,"Winter 2005"
1093,12,Jul-2006,"Summer 2006"
1094,0,Apr-1993,"Spring 1993"
1095,26,Apr-2006,"Spring 2006"
1096,1,Mar-2006,NULL
1097,1,Feb-2004,NULL
1098,1,Nov-1998,NULL
1099,6,Mar-2003,NULL
1100,1,Dec-1996,NULL
1101,1,Feb-1984,NULL
1102,1,Mar-1979,NULL
1103,1,Jul-2003,NULL
1104,24,Jul-2006,"Summer 2006"
1105,1,Oct-1995,NULL
1106,26,Apr-2006,"Spring 2006"
1107,10,Jun-2006,"Summer 2006"
1108,3,Jul-2006,NULL
1109,1,Jun-1994,NULL
1110,1,Feb-1996,NULL
1111,13,Jul-2006,"Summer 2006"
1112,24,Jul-2006,"Summer 2006"
1113,1,Jul-2006,NULL
1114,52,Jul-2006,"Summer 2006"
1115,26,Jul-2006,"Summer 2006"
1116,1,Feb-2005,NULL
1117,13,Jan-2002,"Winter 2002"
1118,3,Jul-1995,NULL
1119,13,Apr-1999,"Spring 1999"
1120,4,Dec-1989,NULL
1121,2,Aug-1999,NULL
1122,12,Jul-2006,"Summer 2006"
1123,26,Oct-1998,"Fall 1998"
1124,3,May-1995,NULL
1125,7,Oct-1994,NULL
1126,1,Jan-2003,NULL
1127,5,Dec-2005,NULL
1128,73,Apr-1978,"Spring 1978"
1129,1,Apr-2003,NULL
1130,1,Dec-2003,NULL
1131,39,Mar-1995,"Spring 1995"
1132,1,Dec-1995,NULL
1133,1,Dec-2005,NULL
1134,24,Jun-2006,"Summer 2006"
1135,3,Mar-1990,NULL
1136,1,Jan-1998,NULL
1137,13,Feb-2004,"Winter 2004"
1138,6,Jul-2006,"Summer 2006"
1139,1,Feb-2001,NULL
1140,26,Apr-2001,"Spring 2001"
1141,26,Apr-2005,"Spring 2005"
1142,39,Apr-1990,"Spring 1990"
1143,1,Jun-1991,NULL
1144,12,Dec-2005,NULL
1145,114,Oct-1986,"Fall 1986"
1146,1,Jul-1988,NULL
1147,1,Jul-1987,NULL
1148,13,Nov-2002,NULL
1149,1,Mar-1988,NULL
1150,1,Feb-2004,NULL
1151,1,Mar-1989,NULL
1152,54,Feb-1990,"Winter 1990"
1153,6,May-1992,NULL
1154,3,Feb-2003,NULL
1155,39,Apr-1988,"Spring 1988"
1156,2,Apr-1989,NULL
1157,4,Oct-1989,NULL
1158,5,Mar-1991,NULL
1159,1,Nov-2003,NULL
1160,1,Dec-1995,NULL
1161,1,Jun-1987,NULL
1162,2,Apr-1998,NULL
1163,6,Jun-1992,NULL
1164,4,May-2001,NULL
1165,4,Jul-1996,NULL
1166,6,Jan-1996,NULL
1167,7,Nov-1989,NULL
1168,4,Dec-1992,NULL
1169,1,Dec-1995,NULL
1170,39,Jun-1982,"Summer 1982"
1171,6,Dec-1990,NULL
1172,19,Oct-2000,"Fall 2000"
1173,2,Jan-1997,NULL
1174,3,Oct-1996,NULL
1175,1,May-1986,NULL
1176,1,Mar-1996,NULL
1177,1,Aug-1985,NULL
1178,7,Apr-1988,NULL
1179,16,Nov-1990,NULL
1180,1,Mar-2002,NULL
1181,5,May-2007,"Spring 2007"
1182,195,Oct-1981,"Fall 1981"
1183,2,Jul-1990,NULL
1184,1,May-1987,NULL
1185,1,Jun-1988,NULL
1186,1,Oct-1989,NULL
1187,13,Jun-2006,NULL
1188,24,Oct-1999,"Fall 1999"
1189,1,Aug-1979,NULL
1190,1,Jan-1981,NULL
1191,9,Jun-2003,NULL
1192,1,Feb-2003,NULL
1193,26,Oct-1999,"Fall 1999"
1194,50,Apr-2000,"Spring 2000"
1195,26,Apr-1998,"Spring 1998"
1196,52,Oct-2005,"Fall 2005"
1197,1,Aug-2004,NULL
1198,4,Jul-1989,NULL
1199,25,Oct-1996,"Fall 1996"
1200,58,Nov-1993,"Fall 1993"
1201,1,Dec-1988,NULL
1202,1,Jul-1993,NULL
1203,3,Aug-1994,NULL
1204,2,Jul-1995,NULL
1205,26,Jul-1984,"Summer 1984"
1206,26,Oct-2002,NULL
1207,6,Oct-1991,NULL
1208,25,Oct-1973,"Fall 1973"
1209,2,Apr-1995,NULL
1210,11,Apr-1995,NULL
1211,1,Jun-1991,NULL
1212,1,Jun-1986,NULL
1213,1,Dec-1988,NULL
1214,1,Nov-1990,NULL
1215,4,Aug-1993,NULL
1216,1,Feb-1991,NULL
1217,3,May-1990,NULL
1218,8,Feb-1987,NULL
1219,3,May-1991,NULL
1220,12,Apr-1999,"Spring 1999"
1221,3,May-2003,NULL
1222,6,Sep-1989,NULL
1223,3,Jun-1990,NULL
1224,3,May-2002,NULL
1225,2,Mar-1991,NULL
1226,43,Mar-1987,"Spring 1987"
1227,3,Jul-2003,NULL
1228,1,Mar-1986,NULL
1229,2,Dec-2003,NULL
1230,4,Nov-2004,NULL
1231,1,Jul-2001,NULL
1232,1,Aug-1994,NULL
1233,1,Apr-2000,NULL
1234,1,Apr-2001,NULL
1235,1,Apr-2002,NULL
1236,1,Apr-2003,NULL
1237,1,Apr-2004,NULL
1238,1,Mar-2006,NULL
1239,1,Jun-1905,NULL
1240,1,Jan-2002,NULL
1241,13,Mar-2004,"Spring 2004"
1242,47,Oct-1996,"Fall 1996"
1243,4,Dec-2003,NULL
1244,26,Aug-2005,"Summer 2005"
1245,40,Jan-1990,"Winter 1990"
1246,13,Jun-2004,NULL
1247,13,Aug-2004,"Summer 2004"
1248,1,May-1989,NULL
1249,1,Feb-2005,NULL
1250,1,Nov-2002,NULL
1251,1,Apr-2000,NULL
1252,8,Jan-2000,NULL
1253,6,Jun-1995,NULL
1254,4,Jul-1988,NULL
1255,2,May-2002,NULL
1256,2,Aug-2002,NULL
1257,10,Dec-2000,NULL
1258,5,Jul-2004,NULL
1259,3,Jul-2005,NULL
1260,2,Apr-1996,NULL
1261,37,Mar-1991,"Spring 1991"
1262,6,Nov-1992,NULL
1263,8,Apr-1994,NULL
1264,8,Aug-1996,NULL
1265,5,Dec-1998,NULL
1266,2,Apr-1996,NULL
1267,49,Oct-1994,"Fall 1994"
1268,4,Dec-1997,NULL
1269,3,Dec-1995,NULL
1270,1,Sep-1995,NULL
1271,6,Apr-2004,NULL
1272,2,Jun-2001,NULL
1273,2,Jun-2003,NULL
1274,2,May-2002,NULL
1275,2,Jul-1997,NULL
1276,2,Oct-2001,NULL
1277,2,Dec-1995,NULL
1278,5,Dec-2001,NULL
1279,5,Sep-2003,"Summer 2003"
1280,13,May-2006,"Spring 2006"
1281,6,May-1997,NULL
1282,23,Oct-1971,"Fall 1971"
1283,1,Aug-2001,NULL
1284,1,Jul-2005,NULL
1285,1,Apr-1989,NULL
1286,1,Apr-1996,NULL
1287,1,Jul-1994,NULL
1288,1,Jul-2002,NULL
1289,1,Apr-1995,NULL
1290,1,Jul-1992,NULL
1291,1,Jul-1990,NULL
1292,1,Jul-2000,NULL
1293,1,Aug-1991,NULL
1294,1,Aug-2003,NULL
1295,155,Oct-1977,"Fall 1977"
1296,50,Mar-1984,"Spring 1984"
1297,1,Apr-2002,NULL
1298,1,Dec-1978,NULL
1299,1,Jul-2004,NULL
1300,1,Dec-1979,NULL
1301,1,Jul-1999,NULL
1302,1,Dec-1987,NULL
1303,1,Jul-1985,NULL
1304,1,Aug-1995,NULL
1305,1,Dec-1978,NULL
1306,1,Aug-1996,NULL
1307,1,Jul-1998,NULL
1308,1,Jul-1993,NULL
1309,1,Aug-1997,NULL
1310,2,Mar-1996,NULL
1311,1,Jul-1985,NULL
1312,13,Sep-1999,"Summer 1999"
1313,2,Mar-1990,NULL
1314,6,Sep-1999,NULL
1315,52,Apr-1967,"Spring 1967"
1316,52,Mar-1981,"Spring 1981"
1317,26,Jul-2000,"Summer 2000"
1318,1,Dec-1990,NULL
1319,1,Nov-1987,NULL
1320,96,Mar-1986,"Spring 1986"
1321,13,Aug-2006,"Summer 2006"
1322,2,Feb-1998,NULL
1323,12,Jan-2003,"Winter 2003"
1324,15,Dec-1994,NULL
1325,26,Jul-1975,"Summer 1975"
1326,49,Feb-1992,"Winter 1992"
1327,6,Jul-1994,NULL
1328,3,Dec-1995,NULL
1329,10,Jan-2001,"Winter 2001"
1330,26,Apr-1997,"Spring 1997"
1331,1,Sep-1989,NULL
1332,48,Apr-1999,"Spring 1999"
1333,51,Apr-1987,"Spring 1987"
1334,63,Apr-1988,"Spring 1988"
1335,13,Oct-1989,"Fall 1989"
1336,13,Apr-1991,"Spring 1991"
1337,1,Jun-1989,NULL
1338,1,Aug-1990,NULL
1339,1,Aug-1990,NULL
1340,1,Jan-1996,NULL
1341,1,Apr-1997,NULL
1342,1,Apr-1999,NULL
1343,1,Aug-2006,NULL
1344,1,Mar-1982,NULL
1345,103,Oct-2006,"Fall 2006"
1346,24,Oct-1998,"Fall 1998"
1347,2,May-1989,NULL
1348,35,Jul-1996,"Summer 1996"
1349,102,Apr-1996,"Spring 1996"
1350,1,Oct-2003,NULL
1351,3,Feb-1985,NULL
1352,3,Jun-2006,NULL
1353,26,Oct-2003,"Fall 2003"
1354,113,Sep-1978,"Fall 1978"
1355,26,Apr-2001,"Spring 2001"
1356,26,Oct-2001,"Fall 2001"
1357,1,Oct-1994,NULL
1358,2,Dec-2000,NULL
1359,2,Jun-1995,NULL
1360,1,Nov-1962,NULL
1361,12,Sep-2006,"Fall 2006"
1362,2,Jun-1997,NULL
1363,4,Jun-2004,NULL
1364,1,Sep-2006,NULL
1365,26,Oct-1996,"Fall 1996"
1366,7,Jun-1905,NULL
1367,1,Jun-1987,NULL
1368,1,Apr-2005,NULL
1369,1,Apr-2006,NULL
1370,20,Oct-2000,"Fall 2000"
1371,13,Jul-2006,"Summer 2006"
1372,2,Jun-2003,NULL
1373,2,Jun-2002,NULL
1374,2,Oct-2000,NULL
1375,2,Oct-2001,NULL
1376,6,May-2005,NULL
1377,1,Feb-2005,NULL
1378,153,Apr-2006,"Spring 2006"
1379,26,Jan-1998,"Winter 1998"
1380,12,Oct-2006,"Fall 2006"
1381,12,Dec-1993,NULL
1382,1,Nov-1996,NULL
1383,13,Sep-2004,"Fall 2004"
1384,1,Dec-2001,NULL
1385,1,Jul-2005,NULL
1386,1,Oct-2006,NULL
1387,3,Aug-1995,NULL
1388,3,Nov-2000,NULL
1389,24,Oct-2006,"Fall 2006"
1390,1,Dec-2006,NULL
1391,12,Jan-2005,"Winter 2005"
1392,51,Apr-1995,"Spring 1995"
1393,49,Feb-2006,"Winter 2006"
1394,37,Oct-2006,"Fall 2006"
1395,26,Oct-2006,"Fall 2006"
1396,22,Oct-1971,"Fall 1971"
1397,24,Oct-2006,"Fall 2006"
1398,1,Feb-2001,NULL
1399,1,Dec-1998,NULL
1400,22,Oct-2006,"Fall 2006"
1401,26,Apr-1998,"Spring 1998"
1402,12,Oct-2006,"Fall 2006"
1403,3,May-2005,NULL
1404,26,Oct-2006,"Fall 2006"
1405,96,Aug-1965,"Summer 1965"
1406,42,Apr-1981,"Spring 1981"
1407,1,Mar-1982,NULL
1408,104,Dec-1969,"Winter 1970"
1409,1,Oct-1988,NULL
1410,4,Jun-1998,NULL
1411,12,Oct-2006,"Fall 2006"
1412,25,Oct-2006,"Fall 2006"
1413,4,Aug-2006,NULL
1414,26,Oct-2006,"Fall 2006"
1415,1,Jun-2000,NULL
1416,50,Oct-2006,"Fall 2006"
1417,3,Sep-1996,NULL
1418,12,Oct-2006,"Fall 2006"
1419,25,Oct-2006,"Fall 2006"
1420,29,Apr-1995,"Spring 1995"
1421,192,Nov-2002,"Fall 2002"
1422,191,Sep-2006,"Fall 2006"
1423,1,Sep-2006,NULL
1424,43,Oct-1995,"Fall 1995"
1425,22,Oct-2006,"Fall 2006"
1426,12,Oct-2006,"Fall 2006"
1427,12,Oct-2006,"Fall 2006"
1428,25,Oct-2006,"Fall 2006"
1429,52,Oct-1965,"Fall 1965"
1430,51,Jan-1995,"Winter 1995"
1431,51,Apr-2004,"Spring 2004"
1432,25,Oct-2006,"Fall 2006"
1433,26,Oct-2006,NULL
1434,4,Sep-1994,NULL
1435,13,Jul-2006,"Summer 2006"
1436,25,Oct-2006,"Fall 2006"
1437,2,Mar-1991,NULL
1438,12,Oct-2006,"Fall 2006"
1439,2,Sep-2003,NULL
1440,12,Oct-2006,"Fall 2006"
1441,2,Sep-2006,NULL
1442,2,Nov-1998,NULL
1443,2,Apr-2004,NULL
1444,25,Oct-2006,"Fall 2006"
1445,24,Oct-2006,"Fall 2006"
1446,11,Oct-2006,"Fall 2006"
1447,50,Apr-2004,"Spring 2004"
1448,12,Oct-2006,"Fall 2006"
1449,11,Oct-2006,"Fall 2006"
1450,1,Dec-2000,NULL
1451,26,Oct-2006,"Fall 2006"
1452,3,May-1996,NULL
1453,4,Feb-2002,NULL
1454,48,Jan-2002,"Winter 2002"
1455,4,Aug-1993,NULL
1456,12,Oct-1998,"Fall 1998"
1457,13,Oct-2006,"Fall 2006"
1458,22,Oct-2006,"Fall 2006"
1459,13,Nov-2006,"Fall 2006"
1460,25,Oct-2006,"Fall 2006"
1461,203,Oct-2006,"Fall 2006"
1462,52,Oct-2006,"Fall 2006"
1463,12,Jan-2007,"Winter 2007"
1464,20,Feb-2001,"Winter 2001"
1465,4,Nov-2006,NULL
1466,3,Apr-2002,NULL
1467,1,Aug-2001,NULL
1468,52,Oct-2001,"Fall 2001"
1469,4,Aug-2003,"Summer 2003"
1470,26,Apr-1999,"Spring 1999"
1471,1,Oct-2006,NULL
1472,4,Jul-1994,NULL
1473,1,Mar-2006,NULL
1474,1,Dec-2001,NULL
1475,13,Jul-2002,"Summer 2002"
1476,1,Dec-2005,NULL
1477,1,Jun-2006,NULL
1478,1,Mar-1983,NULL
1479,4,Oct-1999,NULL
1480,13,Aug-2002,"Summer 2002"
1481,26,Oct-1998,"Fall 1998"
1482,2,Oct-1995,NULL
1483,1,Oct-2005,NULL
1484,2,Jun-2005,NULL
1485,4,Oct-2002,NULL
1486,3,Apr-2001,NULL
1487,2,Feb-2003,NULL
1488,2,Jun-2004,NULL
1489,1,Nov-1987,NULL
1490,41,Jan-1989,"Winter 1989"
1491,1,Sep-2006,NULL
1492,2,Apr-2006,NULL
1493,1,Jul-1992,NULL
1494,51,Jul-2005,"Summer 2005"
1495,2,Jun-1995,NULL
1496,2,Sep-1997,NULL
1497,6,Jan-1999,NULL
1498,2,Oct-1996,NULL
1499,2,Jul-2006,NULL
1500,26,Oct-1974,"Fall 1974"
1501,26,Oct-1978,"Fall 1978"
1502,25,Oct-1980,"Fall 1980"
1503,1,Oct-2006,NULL
1504,12,Jan-2006,"Winter 2006"
1505,24,Jul-2004,"Summer 2004"
1506,3,Sep-1996,NULL
1507,1,Mar-2000,NULL
1508,9,Jan-2006,NULL
1509,24,Oct-1998,"Fall 1998"
1510,25,Oct-1973,"Fall 1973"
1511,1,Jun-1987,NULL
1512,52,Jan-1976,"Winter 1976"
1513,13,Oct-2001,"Fall 2001"
1514,4,Mar-1992,NULL
1515,39,Jan-1973,"Winter 1973"
1516,13,Dec-2002,"Winter 2003"
1517,52,Jan-2003,"Winter 2003"
1518,51,Jan-2002,"Winter 2002"
1519,1,Aug-2002,NULL
1520,3,Aug-1997,NULL
1521,48,Feb-1998,"Winter 1998"
1522,50,Feb-1999,"Winter 1999"
1523,47,Oct-1994,"Fall 1994"
1524,52,Jan-2003,"Winter 2003"
1525,13,Jul-2001,"Summer 2001"
1526,2,Jun-2002,NULL
1527,50,Oct-2001,"Fall 2001"
1528,3,Nov-2003,NULL
1529,1,Jul-2006,NULL
1530,4,Nov-2006,NULL
1531,104,Apr-2003,"Spring 2003"
1532,26,Nov-2000,"Fall 2000"
1533,26,Oct-2002,"Fall 2002"
1534,1,Dec-2006,NULL
1535,12,Jul-2007,"Summer 2007"
1536,3,Mar-2007,NULL
1537,24,Apr-2007,"Spring 2007"
1538,24,Apr-2007,"Spring 2007"
1539,2,Oct-2006,NULL
1540,26,Feb-2007,"Winter 2007"
1541,26,Apr-2007,"Spring 2007"
1542,52,Jan-2007,"Winter 2007"
1543,6,Mar-2007,NULL
1544,23,Jan-2007,"Winter 2007"
1545,24,Apr-2007,"Spring 2007"
1546,3,Mar-1996,NULL
1547,4,Apr-2002,NULL
1548,13,Nov-2006,"Fall 2006"
1549,12,Jan-1997,"Winter 1997"
1550,13,Feb-2002,"Winter 2002"
1551,13,Mar-2002,"Spring 2002"
1552,51,Jan-2002,"Winter 2002"
1553,13,Feb-2003,"Winter 2003"
1554,1,Dec-2000,NULL
1555,56,Mar-2002,"Spring 2002"
1556,13,Oct-2004,"Fall 2004"
1557,13,Oct-2002,"Fall 2002"
1558,13,May-2003,"Spring 2003"
1559,2,Dec-2006,NULL
1560,2,Dec-2006,NULL
1561,3,Feb-2007,NULL
1562,12,Mar-2007,"Spring 2007"
1563,26,Apr-2007,"Spring 2007"
1564,1,Sep-2007,NULL
1565,26,Jan-2007,"Winter 2007"
1566,6,Mar-2007,NULL
1567,12,Jun-2007,"Summer 2007"
1568,12,Apr-2007,"Spring 2007"
1569,52,Apr-2001,"Spring 2001"
