anime_id,score_10,score_9,score_8,score_7,score_6,score_5,score_4,score_3,score_2,score_1
11819,947,116,246,447,651,675,520,440,444,705
11820,26,5,8,17,44,68,60,45,72,95
11821,8,10,10,18,26,18,5,1,4,7
11822,7,2,5,5,11,18,10,3,1,8
11823,1526,1617,3719,2966,998,299,87,38,15,20
11824,274,67,114,170,201,148,104,103,104,144
11825,19,7,8,28,34,49,59,52,58,101
11826,12,3,6,19,24,47,45,35,26,47
11827,4230,5106,13046,19685,10484,4481,1999,810,388,273
11828,4,0,1,3,7,7,5,3,4,8
11829,233,194,311,481,372,229,116,54,42,45
11830,0,0,0,0,0,0,0,0,0,0
11831,1328,1570,2900,4262,2693,1435,549,250,122,106
11832,5,5,1,1,4,9,8,2,0,4
11833,294,330,889,1024,322,114,34,15,3,7
11834,25,26,48,58,40,20,12,2,2,8
11835,35,40,101,148,132,65,17,10,3,6
11836,80,71,140,267,266,148,89,58,36,36
11837,5,0,7,5,8,6,3,3,0,3
11838,7,3,4,14,35,75,52,38,38,47
11839,316,291,571,901,813,551,300,188,111,91
11840,5,3,7,9,15,19,7,5,3,7
11841,4,0,1,6,5,0,0,0,0,0
11842,4,0,3,5,2,1,0,0,0,1
11843,1216,1021,1722,2056,1218,639,252,157,98,126
11844,4315,3914,5508,3776,1424,531,226,83,47,38
11845,5,5,3,3,11,10,5,4,6,4
11846,30,26,68,187,184,162,47,31,18,15
11847,36,26,25,31,9,14,3,3,1,6
11848,4013,9060,18042,13959,5285,2168,886,294,125,121
11849,2819,3297,7170,7847,3184,1170,380,137,71,50
11850,35,16,43,68,66,41,24,9,11,6
11851,188,228,720,1447,1225,794,292,148,73,61
11852,5,1,0,4,7,4,4,6,7,12
11853,3,1,4,6,6,4,5,2,4,9
11854,8,1,5,13,24,31,10,4,5,11
11855,6,0,1,10,7,15,7,5,2,1
11856,5,1,4,8,7,5,3,1,0,4
11857,549,853,1408,1111,428,201,82,43,21,34
11858,168723,155219,121400,56822,22489,10259,4576,1721,783,1485
11859,4857,5818,8575,7907,3503,1490,549,219,63,118
11860,16,10,16,44,46,22,23,3,5,6
11861,5,4,4,17,15,18,3,3,2,5
11862,158,101,207,380,370,211,78,37,31,36
11863,577,657,1122,1423,765,348,143,69,31,51
11864,35,38,125,338,437,263,109,54,23,22
11865,7,1,11,27,39,50,16,14,9,6
11866,24,11,31,69,57,44,18,6,4,4
11867,372,750,2056,3157,2010,1080,455,172,67,48
11868,1538,1431,3410,6762,4415,1835,598,232,129,116
11869,1338,1719,3686,6983,6979,5059,2921,1514,784,557
11870,405,643,1339,1227,496,231,70,29,14,14
11871,11,1,0,3,4,2,1,0,0,3
11872,3,1,1,5,6,3,5,5,3,14
11873,5,0,1,1,10,9,2,3,1,4
11874,5,3,7,19,15,10,0,5,1,2
11875,13,7,7,24,27,59,19,8,12,9
11876,9,8,33,94,171,131,62,33,9,14
11877,3401,722,1173,2045,2130,1776,1138,777,657,812
11878,142,105,220,407,361,198,75,49,30,23
11879,90,27,62,114,142,164,217,263,381,745
11880,18,13,27,55,27,14,7,5,3,6
11881,6,0,6,6,7,4,5,4,5,18
11882,7,0,3,13,17,21,16,8,5,5
11883,7,3,2,9,12,26,29,22,18,14
11884,6,1,1,7,3,6,9,5,0,10
11885,4,1,0,2,3,8,2,1,2,3
11886,4530,4312,6703,7337,3955,2180,1137,553,409,562
11887,324,380,891,1604,1352,720,309,125,85,68
11888,174,103,150,196,164,109,48,21,9,20
11889,2099,3045,7650,12750,8321,4296,2366,1104,671,477
11890,3,0,1,2,2,10,6,9,5,14
11891,4,1,1,5,14,30,14,18,10,10
11892,46,12,32,45,58,57,18,20,15,27
11893,2,0,0,1,2,3,0,1,1,1
11894,2368,4375,10917,18069,12308,6664,3048,1148,447,261
11895,52,22,37,53,73,69,66,34,36,72
11896,5,3,7,12,12,4,1,2,4,4
11897,105,95,135,85,24,20,5,9,6,33
11898,546,616,1291,1033,369,157,54,28,12,18
11899,147,136,441,1272,1904,1488,556,258,135,75
11900,8,6,13,28,60,50,30,19,13,19
11901,25,5,16,42,17,9,4,2,1,1
11902,117,91,155,344,528,422,80,39,25,24
11903,576,379,981,2048,1641,722,280,136,64,64
11904,65,14,14,46,65,72,36,18,35,46
11905,171,208,723,1866,2392,1774,725,330,163,133
11906,4,2,4,2,9,13,4,2,1,5
11907,27,3,5,10,6,9,2,2,1,13
11908,19,4,20,29,29,11,1,1,2,3
11909,7695,11158,28310,46370,26264,12587,5050,2131,970,606
11910,3563,4748,11306,17835,10070,4606,2042,786,379,290
11911,4,0,6,2,5,5,2,0,0,6
11912,3,0,0,1,2,7,2,2,0,10
11913,6,2,5,5,5,10,5,1,3,4
11914,5,6,1,2,4,8,1,1,4,8
11915,188165,322936,347893,166839,46700,16556,4760,1849,948,2065
11916,15684,24466,61572,99518,60885,30412,14599,5945,2917,1851
11917,24142,45842,71624,50944,18772,7731,2557,881,386,369
11918,180,143,275,338,221,73,33,19,5,17
11919,120,114,297,471,210,104,21,12,6,10
11920,10,9,3,18,29,52,24,22,16,14
11921,13,11,26,58,62,44,12,3,6,5
11922,9,10,21,41,43,28,12,4,3,5
11923,6,2,0,5,19,21,9,7,9,12
11924,3,0,0,5,11,8,14,3,4,7
11925,15666,23469,40453,32865,13619,5844,2200,840,325,296
11926,400,324,576,746,395,216,97,55,25,42
11927,20038,35756,81026,84640,35598,14063,5517,1990,782,572
11928,18,11,16,47,65,64,46,25,27,19
11929,765,627,1287,2053,1279,583,178,66,34,54
11930,26,13,25,42,75,179,56,42,19,38
11931,3030,2914,5693,7073,3580,1636,548,238,121,148
11932,162,138,304,500,410,222,88,53,27,46
11933,70,46,99,207,254,249,148,96,49,58
11934,923,941,2157,2633,917,378,101,52,14,34
11935,902,902,2032,2458,867,373,106,53,26,40
11936,95,75,137,310,416,252,51,29,24,21
11937,7,0,7,17,11,11,7,1,6,5
11938,2244,2532,5655,10940,8057,3605,1309,461,200,176
11939,4,0,0,1,3,7,10,1,9,4
11940,7,0,5,16,17,19,8,2,3,9
11941,4,1,1,11,15,39,10,6,12,3
11942,4,0,0,3,14,14,2,5,1,5
11943,5,1,2,10,11,27,13,2,3,5
11944,301,387,1023,2173,2127,1492,778,367,179,126
11945,103,84,266,522,669,632,373,177,108,86
11946,5,1,4,3,3,5,4,3,1,8
11947,5,1,6,13,29,19,20,4,6,8
11948,9,0,2,6,13,14,4,3,5,8
11949,5,1,2,8,16,43,23,20,13,19
11950,5,4,4,12,25,22,9,8,5,5
11951,9,0,0,2,8,6,1,1,1,4
11952,4,0,1,1,6,5,0,1,0,5
11953,7,1,2,3,11,4,4,2,0,7
11954,25,17,48,108,198,252,172,148,110,104
11955,5,1,8,8,21,35,19,7,5,13
11956,10,1,8,12,27,70,28,16,9,21
11957,12,4,24,24,34,68,30,22,14,20
11958,12,2,6,10,30,70,47,31,28,35
11959,64,40,123,244,167,67,20,17,11,7
11960,8,3,4,10,15,22,13,9,4,9
11961,17,7,12,29,33,57,20,9,10,17
11962,8,3,5,14,31,52,17,12,7,14
11963,6,3,3,14,11,36,17,10,5,14
11964,8,1,5,9,15,32,22,11,5,10
11965,8,2,6,8,24,47,11,6,2,12
11966,1727,2974,7820,10175,4143,1680,546,210,82,62
11967,48,40,92,212,220,112,54,33,18,17
11968,76,61,132,323,464,349,225,92,64,55
11969,284,224,468,954,973,536,180,79,49,49
11970,1222,1119,2750,6038,4752,2314,611,286,148,130
11971,3,0,2,3,9,15,13,6,4,6
11972,4,1,1,3,7,17,8,7,3,6
11973,61,26,84,154,272,354,207,155,87,74
11974,1616,2193,4636,7528,4667,2340,959,365,193,151
11975,7,3,13,21,38,44,32,14,12,15
11976,6,3,2,6,6,16,14,4,2,5
11977,5798,6629,14921,19788,8942,3929,1517,675,318,224
11978,5,5,3,6,4,2,1,1,1,5
11979,57,28,62,94,108,81,32,16,11,14
11980,1219,1550,3613,4839,2833,1399,602,276,153,136
11981,7,0,2,3,6,13,10,1,8,4
11982,5,0,1,4,6,3,1,0,1,5
11983,4,3,2,3,3,4,2,1,1,5
11984,5,0,1,6,6,7,0,1,0,5
11985,5,0,0,4,3,5,1,1,1,4
11986,5,0,0,4,6,4,0,1,0,2
11987,2200,2363,3974,5635,3453,2067,1048,511,296,280
11988,925,751,1441,2596,1451,632,189,77,51,38
11989,6,0,7,3,3,1,0,1,0,2
11990,27,9,14,36,67,79,31,21,9,17
11991,13,5,7,13,2,6,3,4,3,3
11992,5752,6587,11350,13325,6672,3378,1316,548,301,255
11993,107,69,136,249,174,80,19,12,3,19
11994,13,7,9,30,36,54,38,11,7,10
11995,57,40,109,197,186,82,32,14,9,12
11996,8,0,1,3,5,11,4,0,2,7
11997,9,3,6,12,22,30,7,4,4,5
11998,283,526,1228,2277,1586,933,412,177,78,62
11999,28,12,29,69,84,67,32,21,17,11
12000,6,0,4,3,7,10,1,2,6,6
12001,5,5,2,3,1,7,1,2,1,5
12002,138,129,298,440,173,70,19,7,9,6
12003,74355,83624,79879,46437,18495,7487,3574,1576,830,1045
12004,82,52,166,338,508,441,117,62,28,38
12005,60,64,241,417,429,204,115,60,35,22
12006,54,53,188,354,325,153,74,37,17,11
12007,55,58,202,374,330,149,80,41,18,14
12008,20,12,35,94,108,78,20,10,12,7
12009,69,45,123,374,686,943,734,466,305,268
12010,4,2,2,4,9,10,9,3,2,7
12011,44,7,15,33,37,55,45,42,32,43
12012,32,3,19,27,44,44,49,50,41,58
12013,16,5,4,17,30,28,37,26,18,29
12014,7,1,1,1,6,19,13,20,16,25
12015,170,13,18,25,52,117,116,194,239,667
12016,86,86,307,687,582,353,112,52,31,20
12017,6,2,4,6,16,43,14,24,9,8
12018,40,22,37,81,77,57,16,14,12,6
12019,5,0,1,6,8,8,2,2,2,6
12020,13,12,11,25,17,8,5,5,3,5
12021,8,1,5,8,11,24,10,6,4,11
12022,1,0,2,0,5,3,1,0,1,3
12023,23,3,18,38,44,58,29,23,5,29
12024,27,30,98,172,215,139,43,17,11,17
12025,5,0,1,5,16,44,19,27,25,24
12026,302,164,367,752,1072,1108,578,325,240,229
12027,126,209,607,842,394,170,38,19,11,6
12028,5,0,2,10,10,10,1,0,0,6
12029,19,6,16,34,43,64,33,16,7,14
12030,135,80,149,351,377,230,45,21,17,28
12031,8,1,2,3,8,10,9,4,3,17
12032,65,64,119,228,144,71,24,20,7,6
12033,753,1070,2286,3171,1605,772,257,111,62,62
12034,3,0,1,6,7,5,4,3,1,5
12035,360,547,1516,2329,1054,492,166,84,35,26
12036,272,362,1042,1610,740,320,114,64,22,17
12037,267,349,951,1400,650,312,118,52,23,14
12038,12557,22652,55211,55489,21305,8645,2852,1055,462,400
12039,723,828,1769,3246,2338,1200,618,283,131,128
12040,39,29,72,116,148,121,34,13,12,20
12041,0,0,0,0,0,0,0,0,0,0
12042,0,0,0,0,0,0,0,0,0,0
12043,9,2,10,15,4,8,1,3,2,3
12044,323,199,359,689,540,378,104,43,25,44
12045,43,86,239,501,390,190,62,29,12,22
12046,6142,8671,18137,28834,21649,13291,7964,3984,2351,1730
12047,6,1,1,10,9,6,9,2,2,9
12048,227,136,376,780,1211,1178,546,358,209,168
12049,134,81,156,232,289,217,111,70,47,71
12050,6,3,7,9,1,5,0,2,1,4
12051,7,0,7,26,25,16,5,4,1,3
12052,6,1,7,10,15,10,2,1,1,2
12053,7,5,8,12,16,11,5,4,5,5
12054,144,156,330,326,118,46,23,16,7,17
12055,15,7,20,18,31,14,5,3,3,7
12056,8,3,14,24,15,15,5,1,3,3
12057,9,2,11,21,47,43,15,7,10,13
12058,7,2,6,14,10,7,1,1,1,2
12059,6,1,4,9,6,5,1,0,3,2
12060,12,2,11,15,21,13,4,1,5,5
12061,276,230,445,654,477,246,99,53,25,33
12062,240,216,416,754,507,300,96,53,27,31
12063,13,4,16,31,97,158,54,31,15,17
12064,461,467,1275,3096,4577,4394,2935,1658,927,642
12065,5,4,0,2,2,8,2,2,8,3
12066,4,1,1,1,1,4,3,1,7,4
12067,186,179,538,1207,1659,1221,726,467,257,183
12068,16,4,15,28,53,73,21,17,8,10
12069,9,8,24,67,73,59,30,19,5,13
12070,8,5,10,15,23,40,15,8,6,12
12071,9,2,1,2,4,3,9,1,0,5
12072,884,1438,4060,8254,6003,3029,1555,699,333,201
12073,7,1,0,8,8,17,1,1,2,6
12074,336,326,621,1046,809,548,297,145,71,76
12075,3,1,7,6,5,6,7,3,3,12
12076,25,12,14,34,42,36,28,35,19,46
12077,5,0,7,3,4,5,0,1,0,6
12078,117,121,510,1391,1741,999,418,150,84,61
12079,213,440,1238,2202,1606,955,424,215,96,86
12080,59,72,131,391,539,468,131,67,34,41
12081,8,2,6,26,38,31,18,15,13,10
12082,55,77,182,419,550,424,207,117,67,84
12083,23,10,41,80,83,45,19,8,8,8
12084,25,19,52,136,155,100,33,18,14,9
12085,347,315,964,1914,1332,675,213,131,74,66
12086,257,165,409,1073,1724,1848,1205,826,625,616
12087,387,734,1898,2396,876,291,60,27,9,10
12088,51,25,88,201,343,356,381,294,370,368
12089,4,1,1,3,2,0,1,0,0,1
12090,3,0,2,3,1,0,0,0,1,0
12091,5,2,2,2,2,4,1,1,1,5
12092,3,5,2,2,0,0,1,0,0,1
12093,3,0,1,3,2,0,0,1,2,3
12094,4,1,1,6,2,2,1,1,0,4
12095,8,3,6,18,23,15,4,4,5,1
12096,3,0,0,1,1,3,1,2,4,3
12097,1986,1462,2951,5703,7564,6650,4754,2751,2079,1792
12098,8,0,0,7,7,10,8,3,2,6
12099,2301,3015,7869,16804,15534,9319,4728,2197,1068,661
12100,38,19,86,203,278,201,142,69,50,33
12101,164,275,773,1462,1074,711,325,168,95,59
12102,8,0,1,3,2,2,2,3,2,5
12103,4,1,0,2,6,5,7,9,7,10
12104,1000,828,1747,2219,913,325,81,37,16,34
12105,7,2,6,23,32,51,22,10,4,20
12106,4,0,0,2,2,6,6,7,2,10
12107,504,529,1286,2047,1784,1208,590,274,155,109
12108,1,0,0,0,0,0,0,0,0,0
12109,3,0,2,3,3,7,3,2,4,9
12110,29,9,14,24,67,72,35,21,9,14
12111,3,1,2,3,2,6,1,0,0,4
12112,4,0,1,1,1,3,5,1,2,5
12113,3,0,0,4,5,9,13,15,4,11
12114,109,6,3,8,20,42,46,38,63,230
12115,5,0,0,3,7,13,7,11,12,14
12116,6,0,0,3,3,6,9,14,7,23
12117,4,0,0,4,11,12,7,6,3,12
12118,6,1,2,3,8,9,13,11,11,18
12119,4,1,0,1,7,6,8,8,2,14
12120,288,174,415,632,560,374,211,122,88,82
12121,8,2,1,4,16,35,22,17,13,18
12122,6,0,3,2,6,14,7,12,3,7
12123,4,0,0,3,5,12,8,8,6,9
12124,9,1,3,20,31,57,28,26,24,24
12125,4,1,2,11,10,23,32,15,10,8
12126,12,3,17,35,20,7,5,2,1,3
12127,9,2,12,24,14,5,5,2,1,2
12128,9,2,14,27,12,8,3,1,1,2
12129,12,3,20,28,10,8,4,0,1,1
12130,10,3,15,25,14,5,5,1,2,2
12131,9,10,12,23,10,9,2,2,1,1
12132,9,8,10,22,16,9,6,1,2,2
12133,10,4,17,23,11,5,6,1,1,2
12134,10,3,16,23,11,4,5,2,2,2
12135,26,11,18,67,100,80,43,22,27,23
12136,6,1,5,6,16,30,7,7,3,11
12137,9,5,9,28,47,40,22,5,8,5
12138,10,6,7,29,39,50,26,24,13,15
12139,5,0,3,8,16,23,11,5,4,8
12140,3,0,0,4,11,15,11,5,7,12
12141,286,306,936,2331,2795,2442,1470,759,468,292
12142,6,4,0,4,0,0,1,0,0,1
12143,5,0,1,3,0,1,0,0,0,1
12144,3,0,0,1,2,1,0,0,0,3
12145,5,0,1,1,2,3,3,0,1,1
12146,25,7,17,51,90,155,161,105,99,90
12147,2135,2171,3321,2876,1341,763,323,144,92,121
12148,483,148,303,785,1312,1116,287,183,121,185
12149,42,16,40,69,123,118,41,27,13,19
12150,10,3,4,28,48,117,48,21,12,23
12151,115,37,96,141,224,289,90,55,44,39
12152,6,0,1,4,9,16,19,16,14,14
12153,7,1,2,6,14,31,25,22,19,15
12154,7,0,6,14,22,27,11,7,4,5
12155,14,5,12,43,61,76,33,19,21,14
12156,15,3,11,42,58,78,33,21,11,13
12157,84,15,28,39,76,80,41,36,29,57
12158,47,9,17,26,51,88,42,30,23,45
12159,3,0,1,2,3,3,2,3,0,2
12160,5,0,4,6,25,41,13,8,11,7
12161,6,2,2,4,9,24,5,12,14,14
12162,4,0,3,1,6,5,4,4,1,4
12163,2,0,0,4,3,6,4,8,4,12
12164,16,5,15,30,11,6,2,2,0,8
12165,19453,29327,42020,26825,9973,4276,1726,723,356,412
12166,5,0,0,2,3,4,9,8,11,14
12167,5535,5738,14059,20035,8840,3397,924,322,140,183
12168,12,0,2,4,12,15,11,5,7,15
12169,303,166,355,912,1090,899,195,114,61,75
12170,4,3,5,12,49,34,8,3,7,6
12171,10,2,7,13,29,40,37,20,10,16
12172,5,0,0,7,5,16,10,2,3,6
12173,3,1,1,9,12,25,4,2,2,5
12174,4,1,3,19,18,16,1,2,4,6
12175,9,4,5,25,34,30,12,9,4,7
12176,6,0,1,4,4,6,13,4,4,5
12177,5,0,2,1,3,2,5,2,5,8
12178,194,78,138,307,443,323,123,75,47,59
12179,1350,1796,4315,7983,5709,3244,1225,455,205,153
12180,551,830,2531,4160,1883,693,169,78,27,25
12181,1036,996,2277,3975,2708,1279,545,283,163,213
12182,19,11,24,47,46,30,9,6,4,5
12183,8,0,5,17,26,27,11,1,0,6
12184,51,7,16,22,29,14,9,1,5,14
12185,354,291,559,993,685,353,144,82,63,39
12186,604,662,1420,3045,3423,2139,475,219,100,168
12187,147,140,305,632,880,787,412,222,127,121
12188,179,309,558,636,325,144,58,34,17,13
12189,1555,2676,4357,2700,787,256,81,40,13,27
12190,12,5,10,31,42,32,16,8,5,8
12191,27,16,22,62,142,138,108,77,77,134
12192,12,0,2,8,11,27,4,0,3,9
12193,264,218,436,700,518,294,125,70,43,55
12194,8,0,6,5,1,5,0,0,0,3
12195,314,217,484,618,301,185,52,32,14,41
12196,7,0,0,3,8,5,2,0,1,4
12197,687,1475,3456,3867,1863,886,289,123,63,59
12198,1005,1125,2804,5634,7192,6302,4856,2739,1778,1439
12199,16,1,3,10,21,15,7,6,6,11
12200,10689,24934,57648,49426,17216,6277,1616,508,205,201
12201,328,218,384,596,630,433,203,142,103,155
12202,313,221,383,731,468,255,76,35,28,26
12203,109,72,129,251,202,112,27,15,16,10
12204,5,2,4,2,3,4,6,3,1,5
12205,5,2,1,5,2,3,2,1,3,6
12206,5,2,0,2,2,2,2,1,7,5
12207,33,38,83,182,169,126,40,26,17,9
12208,8,0,2,4,11,10,6,2,4,3
12209,146,56,98,224,215,161,101,56,36,44
12210,128,100,209,360,240,100,38,21,9,13
12211,1432,2133,4658,7021,4199,2057,990,454,265,257
12212,4357,7898,18697,21754,9685,4618,1364,511,240,176
12213,38,28,85,211,331,332,178,89,51,46
12214,9,1,2,8,14,8,0,3,2,7
12215,143,110,227,365,390,292,134,85,49,57
12216,73,61,89,183,245,154,92,35,25,36
12217,3320,4597,12029,18456,9484,4461,1934,814,397,277
12218,871,1901,3678,2286,715,254,51,22,7,30
12219,8,3,5,10,4,3,4,0,1,5
12220,136,119,287,651,771,841,529,357,196,153
12221,150,115,283,497,476,272,100,60,25,33
12222,119,57,120,134,100,70,41,18,16,20
12223,2164,2822,5386,8216,5689,3498,1881,896,544,641
12224,2263,2539,2848,1660,575,207,105,32,14,62
12225,3,0,4,2,8,10,3,2,3,8
12226,4,0,3,3,11,11,3,5,4,9
12227,15,17,24,58,58,54,22,10,19,21
12228,70,101,230,458,561,420,221,115,85,80
12229,11,4,4,20,58,92,34,23,14,15
12230,2154,2797,7110,13069,10836,6457,3190,1437,769,471
12231,39,20,45,139,131,192,113,70,40,53
12232,5577,6876,12904,15677,9697,5290,4305,2697,2122,2798
12233,12,1,8,33,53,118,93,138,140,215
12234,2538,5605,7552,3683,1000,351,124,47,22,49
12235,167,196,402,825,671,357,129,64,44,36
12236,6,0,1,5,7,3,1,1,1,2
12237,4,0,1,6,12,30,11,10,3,6
12238,233,262,489,798,465,287,66,28,20,17
12239,4782,7317,16636,19214,8486,3538,1457,521,232,161
12240,101,74,190,469,682,678,319,182,119,103
12241,4,0,0,5,1,4,2,0,2,4
12242,3,2,1,1,1,2,0,1,3,4
12243,40873,26546,15035,5856,1926,827,338,172,126,1628
12244,3680,6450,10080,5674,1840,694,266,135,69,78
12245,2765,4753,8423,8371,4803,3027,1758,823,462,304
12246,10495,12476,19970,18215,8613,4195,1875,1024,648,555
12247,6243,9774,20757,26715,14121,7401,3301,1470,705,468
12248,366,494,1334,2250,1068,457,123,58,28,30
12249,237,219,379,626,470,224,80,41,25,27
12250,5,4,2,5,4,3,8,2,0,3
12251,3,0,0,4,0,4,1,2,0,4
12252,3,0,5,4,2,1,1,0,0,1
12253,4,2,0,2,8,15,14,12,8,14
12254,6,1,1,6,11,6,13,4,8,4
12255,15,10,30,68,56,30,4,3,3,7
12256,6,1,3,20,36,51,22,9,4,11
12257,3,0,0,1,7,12,2,11,5,11
12258,6,2,5,26,52,55,10,6,3,12
12259,7,0,6,26,48,49,19,12,5,11
12260,6,0,3,7,16,27,14,11,2,10
12261,14,0,0,1,3,12,5,6,11,18
12262,521,694,1593,2359,1115,471,152,52,18,14
12263,4056,4943,9735,10832,5773,2853,1496,700,396,263
12264,6,4,4,10,11,9,6,2,4,4
12265,44526,72761,143291,156260,71761,27047,12969,4305,1758,1654
12266,3486,4157,7754,8191,3629,1564,667,316,186,170
12267,6,1,3,9,20,37,16,12,18,15
12268,2014,1549,3491,7152,6571,4113,1225,579,310,194
12269,6,0,4,8,6,10,5,3,0,5
12270,3651,3666,7995,11587,6029,2608,906,377,208,185
12271,4,0,1,6,20,40,24,15,11,17
12272,20,0,5,6,8,11,6,6,9,7
12273,2449,2194,4953,5073,1799,735,180,85,47,99
12274,7,0,0,2,11,5,3,1,0,5
12275,5,0,1,4,3,4,3,4,6,7
12276,5,0,0,1,2,5,3,2,2,8
12277,105,45,78,191,306,249,71,33,29,41
12278,7,0,4,3,11,22,7,5,3,10
12279,9,11,22,29,16,15,4,4,1,4
12280,143,95,181,408,378,225,72,38,28,29
12281,60,44,100,165,231,174,56,27,21,14
12282,4700,8822,22786,32191,16151,7514,2690,1037,353,273
12283,1073,1251,2802,5289,4063,2143,1004,499,267,239
12284,205,157,346,620,503,253,59,35,14,17
12285,6,6,12,26,52,55,15,7,9,12
12286,3,1,4,3,2,2,1,0,0,3
12287,3,0,0,4,2,0,0,1,1,6
12288,3,5,0,3,2,0,0,1,0,2
12289,3,0,3,2,2,2,0,0,0,1
12290,3,0,0,1,3,0,0,0,0,1
12291,4,0,1,2,2,2,0,1,0,1
12292,3,0,0,2,2,0,0,0,0,2
12293,3,0,7,3,0,0,0,0,0,1
12294,8,0,1,3,7,9,4,3,0,6
12295,3,0,0,3,1,0,0,2,0,1
12296,3,0,2,1,2,2,0,0,0,3
12297,3,0,1,1,1,1,0,0,0,2
12298,12,0,7,5,1,4,1,2,0,3
12299,55,43,55,161,194,99,40,22,18,13
12300,7,4,9,14,8,17,7,0,0,9
12301,5,5,1,1,5,4,1,0,0,1
12302,313,294,769,1820,1499,646,167,74,32,26
12303,3,0,1,2,3,8,6,4,3,9
12304,4,0,0,2,3,5,2,1,2,6
12305,60,86,234,434,391,223,76,47,15,10
12306,939,1062,2049,3277,2332,1303,569,244,116,95
12307,1598,1374,3535,7325,6719,3954,1536,844,460,349
12308,10,2,6,6,24,22,3,8,6,19
12309,42,5,9,15,25,55,76,121,172,480
12310,3,0,2,2,9,3,5,2,3,6
12311,4,0,1,2,2,0,1,0,0,1
12312,5,0,1,2,1,1,0,3,0,1
12313,9,0,2,8,7,8,1,1,1,4
12314,4,1,6,5,9,10,3,4,3,5
12315,4,0,0,3,5,2,4,4,0,7
12316,5,0,0,1,6,4,0,1,3,6
12317,5,0,9,3,4,7,5,2,1,8
12318,4,0,0,1,1,2,2,3,4,5
12319,370,393,916,1276,542,221,81,32,13,31
12320,43,17,56,98,100,71,29,17,8,20
12321,45461,44728,47155,24676,9216,4667,1437,639,409,601
12322,31,21,33,76,94,66,15,17,6,8
12323,59,45,117,203,124,60,22,11,5,11
12324,158,129,252,381,298,187,58,24,19,24
12325,4,0,3,2,4,3,0,1,1,3
12326,11,0,1,7,5,8,1,6,4,11
12327,126,71,154,291,239,125,37,18,12,10
12328,283,252,675,1252,1177,708,231,114,46,65
12329,4,0,0,2,2,1,2,0,1,5
12330,3,0,2,1,4,3,1,1,1,7
12331,4,0,0,4,9,9,3,0,0,1
12332,4235,6225,12402,13648,6225,2888,960,386,180,143
12333,0,0,0,0,0,0,0,0,0,0
12334,0,0,0,0,0,0,0,0,0,0
12335,2012,3023,7971,10339,3624,1228,284,110,42,47
12336,6454,9983,21522,25813,13185,6946,3357,1438,703,625
12337,11912,22496,55674,79739,46052,23208,11041,4433,2199,1765
12338,19372,17462,34302,41580,22157,10643,5789,2720,1629,1714
12339,96,129,328,715,595,247,52,25,4,17
12340,1389,1896,3439,2910,1168,488,190,88,46,50
12341,8,2,7,10,19,12,7,4,3,5
12342,171,119,368,791,1213,1140,694,382,237,145
12343,237,248,484,737,463,277,123,61,18,37
12344,14,6,15,21,25,18,6,8,9,10
12345,175,132,387,837,907,667,306,149,83,92
12346,2535,3055,6494,7141,3297,1470,788,334,147,96
12347,3187,4611,10020,11620,5452,2482,1084,506,267,210
12348,81,76,138,230,166,94,34,15,10,7
12349,56,29,49,86,63,29,14,6,3,3
12350,10,8,5,16,19,21,11,9,0,6
12351,6,3,3,6,6,6,7,8,4,10
12352,8,1,0,6,11,10,3,2,6,8
12353,177,99,221,374,388,237,96,83,59,62
12354,159,99,211,394,424,283,137,53,55,32
12355,37,16,45,100,89,41,23,7,2,8
12356,3,4,1,3,6,2,1,1,0,2
12357,272,191,314,371,201,128,28,19,14,14
12358,3690,5426,14653,27447,17073,7547,3225,1447,703,453
12359,13,9,10,12,18,16,12,3,5,9
12360,21,8,30,110,246,292,145,57,58,52
12361,278,281,663,1193,698,299,71,37,16,13
12362,4,0,1,7,10,17,9,4,8,3
12363,40,30,93,251,287,205,115,60,49,44
12364,5,0,3,4,12,4,5,5,3,15
12365,240,178,278,587,525,440,236,157,130,120
12366,1050,1437,2699,3604,2316,1347,663,287,134,112
12367,6,0,2,1,10,5,1,0,2,5
12368,3,0,0,2,0,1,0,0,0,0
12369,15,24,40,33,28,14,0,5,2,1
12370,0,0,0,0,0,0,0,0,0,0
12371,376,415,976,1032,350,115,17,17,4,14
12372,1893,3843,9839,13129,6959,3477,1305,462,218,131
12373,4,1,1,1,4,11,6,1,2,9
12374,4,0,0,10,8,15,8,4,6,11
12375,4,1,0,1,1,4,6,3,1,9
12376,4,3,0,1,2,6,2,4,1,7
12377,8,0,2,9,5,5,0,4,0,4
12378,275,209,422,666,465,273,89,48,28,38
12379,5,4,2,5,4,4,0,3,1,5
12380,30,19,39,64,101,59,28,13,10,15
12381,27,11,24,57,96,115,40,17,9,20
12382,636,863,2066,3609,3102,2045,1323,682,394,249
12383,4,1,0,2,5,8,6,1,3,9
12384,5,1,1,1,3,3,2,2,1,8
12385,4,0,0,1,4,14,7,7,8,9
12386,3,1,0,2,8,6,14,7,5,13
12387,4,0,1,2,6,13,3,5,7,15
12388,621,531,1099,1205,398,152,59,18,9,11
12389,757,734,1133,850,305,129,48,21,10,17
12390,834,851,1123,682,254,105,32,13,10,20
12391,12256,12103,26117,43590,34474,20432,12999,6668,3991,3183
12392,1516,1631,3478,7549,10525,9257,7002,4010,2821,2583
12393,544,507,790,850,414,241,103,56,26,74
